Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
Tustin Backyard Brewfest 2023,https://www.eventbrite.com/e/tustin-backyard-brewfest-2023-tickets-710686290827?aff=ebdssbdestsearch,,"Sun, Oct 8 •  1:00 PM ","Columbus Tustin Park 14712 Prospect Avenue Tustin, CA 92780",City of Tustin Parks and Recreation Department,N/A,N/A,N/A,N/A
Tustin Backyard Brewfest 2023,https://www.eventbrite.com/e/tustin-backyard-brewfest-2023-tickets-710686290827?aff=ebdssbdestsearch,,N/A,"Columbus Tustin Park 14712 Prospect Avenue Tustin, CA 92780",City of Tustin Parks and Recreation Department,N/A,N/A,N/A,N/A
Tricks & Treats Halloween Market w/Orange County Connect,https://www.eventbrite.com/e/tricks-treats-halloween-market-worange-county-connect-tickets-698815545107?aff=ebdssbdestsearch,,Saturday • 12:00 PM,"Capistrano Business Center 27130 Paseo Espada San Juan Capistrano, CA 92675",Orange County Connect,N/A,N/A,N/A,N/A
Tricks & Treats Halloween Market w/Orange County Connect,https://www.eventbrite.com/e/tricks-treats-halloween-market-worange-county-connect-tickets-698815545107?aff=ebdssbdestsearch,,N/A,"Capistrano Business Center 27130 Paseo Espada San Juan Capistrano, CA 92675",Orange County Connect,N/A,N/A,N/A,N/A
Navratri Dhamaka: Socal Garba & Raas,https://www.eventbrite.com/e/navratri-dhamaka-socal-garba-raas-tickets-702959008317?aff=ebdssbdestsearch,,N/A,"Shrinathji Haveil of Southern California 1882 McGaw Avenue Irvine, CA 92614",Vaishnav Samaj of Southern California,https://irvinehaveli.org,https://www.facebook.com/vssocal,N/A,N/A
Navratri Dhamaka: Socal Garba & Raas,https://www.eventbrite.com/e/navratri-dhamaka-socal-garba-raas-tickets-702959008317?aff=ebdssbdestsearch,,N/A,"Shrinathji Haveil of Southern California 1882 McGaw Avenue Irvine, CA 92614",Vaishnav Samaj of Southern California,https://irvinehaveli.org,https://www.facebook.com/vssocal,N/A,N/A
Live2Free's Annual Fair Trade Fashion Show,https://www.eventbrite.com/e/live2frees-annual-fair-trade-fashion-show-tickets-709728676577?aff=ebdssbdestsearch,,"Thu, Oct 19 •  7:00 PM ","Vanguard University 55 Fair Drive Costa Mesa, CA 92626",Live2Free,N/A,https://www.facebook.com/Live2Free,N/A,N/A
Live2Free's Annual Fair Trade Fashion Show,https://www.eventbrite.com/e/live2frees-annual-fair-trade-fashion-show-tickets-709728676577?aff=ebdssbdestsearch,,N/A,"Vanguard University 55 Fair Drive Costa Mesa, CA 92626",Live2Free,N/A,https://www.facebook.com/Live2Free,N/A,N/A
Weekend Night Market at The District,https://www.eventbrite.com/e/weekend-night-market-at-the-district-tickets-604130309017?aff=ebdssbdestsearch,,"Thu, Oct 19 •  5:00 PM  + 2 more","2437 Park Ave 2437 Park Avenue Tustin, CA 92782",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Weekend Night Market at The District,https://www.eventbrite.com/e/weekend-night-market-at-the-district-tickets-604130309017?aff=ebdssbdestsearch,,N/A,"2437 Park Ave 2437 Park Avenue Tustin, CA 92782",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Newport Beach Classic Car & Truck Festival,https://www.eventbrite.com/e/newport-beach-classic-car-truck-festival-tickets-668507643357?aff=ebdssbdestsearch,,"Sat, Oct 28 •  8:00 AM ","1327 W Balboa Blvd 1327 West Balboa Boulevard Newport Beach, CA 92661",John Gleason,https://www.kofcbalboa.com,N/A,N/A,N/A
Newport Beach Classic Car & Truck Festival,https://www.eventbrite.com/e/newport-beach-classic-car-truck-festival-tickets-668507643357?aff=ebdssbdestsearch,,N/A,"1327 W Balboa Blvd 1327 West Balboa Boulevard Newport Beach, CA 92661",John Gleason,https://www.kofcbalboa.com,N/A,N/A,N/A
"23rd Annual Elvis Festival: ""The Spirit of Elvis""",https://www.eventbrite.com/e/23rd-annual-elvis-festival-the-spirit-of-elvis-tickets-679734523257?aff=ebdssbdestsearch,,"Sun, Oct 8 •  10:00 AM ","Historic Main Street, Garden Grove 12911 Main Street 12911 Main Street Garden Grove, CA 92840",Garden Grove Downtown Business Association,N/A,https://www.facebook.com/events/207306450193170,N/A,N/A
"23rd Annual Elvis Festival: ""The Spirit of Elvis""",https://www.eventbrite.com/e/23rd-annual-elvis-festival-the-spirit-of-elvis-tickets-679734523257?aff=ebdssbdestsearch,,N/A,"Historic Main Street, Garden Grove 12911 Main Street 12911 Main Street Garden Grove, CA 92840",Garden Grove Downtown Business Association,N/A,https://www.facebook.com/events/207306450193170,N/A,N/A
Laguna Niguel Fall Crafts Faire,https://www.eventbrite.com/e/laguna-niguel-fall-crafts-faire-tickets-679459771467?aff=ebdssbdestsearch,,Saturday • 9:00 AM,"29751 Crown Valley Pkwy 29751 Crown Valley Parkway Laguna Niguel, CA 92677",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Laguna Niguel Fall Crafts Faire,https://www.eventbrite.com/e/laguna-niguel-fall-crafts-faire-tickets-679459771467?aff=ebdssbdestsearch,,N/A,"29751 Crown Valley Pkwy 29751 Crown Valley Parkway Laguna Niguel, CA 92677",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Third Saturdays Mission Viejo,https://www.eventbrite.com/e/third-saturdays-mission-viejo-tickets-548157573057?aff=ebdssbdestsearch,,"Sat, Oct 21 •  5:00 PM  + 2 more","25282 Marguerite Pkwy, Mission Viejo, CA 92692 25282 Marguerite Pkwy Mission Viejo, CA 92692",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Third Saturdays Mission Viejo,https://www.eventbrite.com/e/third-saturdays-mission-viejo-tickets-548157573057?aff=ebdssbdestsearch,,N/A,"25282 Marguerite Pkwy, Mission Viejo, CA 92692 25282 Marguerite Pkwy Mission Viejo, CA 92692",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Day Of Ukraine!,https://www.eventbrite.com/e/day-of-ukraine-tickets-719963278547?aff=ebdssbdestsearch,,"Sat, Oct 14 •  12:00 PM ","25975 Domingo Avenue 25975 Domingo Avenue Dana Point, CA 92624",Healing Scalpel,N/A,N/A,N/A,N/A
Day Of Ukraine!,https://www.eventbrite.com/e/day-of-ukraine-tickets-719963278547?aff=ebdssbdestsearch,,N/A,"25975 Domingo Avenue 25975 Domingo Avenue Dana Point, CA 92624",Healing Scalpel,N/A,N/A,N/A,N/A
Farmers Market Tustin,https://www.eventbrite.com/e/farmers-market-tustin-tickets-597389667577?aff=ebdssbdestsearch,,"Sun, Oct 8 •  9:00 AM  + 5 more","The District at Tustin Legacy 2411 park ave tustin, CA 92782",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Farmers Market Tustin,https://www.eventbrite.com/e/farmers-market-tustin-tickets-597389667577?aff=ebdssbdestsearch,,N/A,"The District at Tustin Legacy 2411 park ave tustin, CA 92782",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Grateful Jazz Festival,https://www.eventbrite.com/e/grateful-jazz-festival-tickets-699130416897?aff=ebdssbdestsearch,,"Fri, Oct 20 •  7:00 PM ","FTG Warehouse 1601 S Grand Ave Unit F Santa Ana, CA 92705",Find The Good Music Productions,N/A,N/A,N/A,N/A
Grateful Jazz Festival,https://www.eventbrite.com/e/grateful-jazz-festival-tickets-699130416897?aff=ebdssbdestsearch,,N/A,"FTG Warehouse 1601 S Grand Ave Unit F Santa Ana, CA 92705",Find The Good Music Productions,N/A,N/A,N/A,N/A
Dreamers Market Irvine - Trade Marketplace,https://www.eventbrite.com/e/dreamers-market-irvine-trade-marketplace-tickets-497165945727?aff=ebdssbdestsearch,,"Sat, Oct 14 •  11:30 AM  + 2 more","Trade Food Hall 2222 Michelson Drive #Suite 206 Irvine, CA 92612",Dreamers Markets Events and Organizations,N/A,N/A,N/A,N/A
Dreamers Market Irvine - Trade Marketplace,https://www.eventbrite.com/e/dreamers-market-irvine-trade-marketplace-tickets-497165945727?aff=ebdssbdestsearch,,N/A,"Trade Food Hall 2222 Michelson Drive #Suite 206 Irvine, CA 92612",Dreamers Markets Events and Organizations,N/A,N/A,N/A,N/A
SoCal Etsy Guild Pop Up Mission Viejo Holiday Dates 2023,https://www.eventbrite.com/e/socal-etsy-guild-pop-up-mission-viejo-holiday-dates-2023-tickets-705026101047?aff=ebdssbdestsearch,,"Fri, Nov 24 •  9:00 AM  + 23 more","The Shops at Mission Viejo 555 The Shops at Mission Viejo Mission Viejo, CA 92691",SoCal Etsy Guild,http://socaletsyguild.com,https://www.facebook.com/socaletsyguild,https://www.twitter.com/socaletsyguild,N/A
SoCal Etsy Guild Pop Up Mission Viejo Holiday Dates 2023,https://www.eventbrite.com/e/socal-etsy-guild-pop-up-mission-viejo-holiday-dates-2023-tickets-705026101047?aff=ebdssbdestsearch,,N/A,"The Shops at Mission Viejo 555 The Shops at Mission Viejo Mission Viejo, CA 92691",SoCal Etsy Guild,http://socaletsyguild.com,https://www.facebook.com/socaletsyguild,https://www.twitter.com/socaletsyguild,N/A
Fall Carnival- Weekend Night Market at the District,https://www.eventbrite.com/e/fall-carnival-weekend-night-market-at-the-district-tickets-719199684617?aff=ebdssbdestsearch,,"Thu, Oct 19 •  5:00 PM ","2437 Park Ave 2437 Park Avenue Tustin, CA 92782",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Fall Carnival- Weekend Night Market at the District,https://www.eventbrite.com/e/fall-carnival-weekend-night-market-at-the-district-tickets-719199684617?aff=ebdssbdestsearch,,N/A,"2437 Park Ave 2437 Park Avenue Tustin, CA 92782",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Splitrock Festival - Music and Wellness Campout,https://www.eventbrite.com/e/splitrock-festival-music-and-wellness-campout-registration-647280041027?aff=ebdssbdestsearch,From $66.00,"Fri, Oct 20 •  2:00 PM ","Splitrock Farm and Retreat 39032 Harris Trail Fallbrook, CA 92028",Splitrock Farm and Retreat,N/A,https://www.facebook.com/100095384824346,N/A,N/A
Splitrock Festival - Music and Wellness Campout,https://www.eventbrite.com/e/splitrock-festival-music-and-wellness-campout-registration-647280041027?aff=ebdssbdestsearch,From $66.00,From $66.00,"Splitrock Farm and Retreat 39032 Harris Trail Fallbrook, CA 92028",Splitrock Farm and Retreat,N/A,https://www.facebook.com/100095384824346,N/A,N/A
SoCal Etsy Guild Market Orange,https://www.eventbrite.com/e/socal-etsy-guild-market-orange-tickets-97886502163?aff=ebdssbdestsearch,,"Sun, Oct 8 •  11:00 AM  + 11 more","The Outlets at Orange 20 City Boulevard West Orange, CA 92868",SoCal Etsy Guild,http://socaletsyguild.com,https://www.facebook.com/socaletsyguild,https://www.twitter.com/socaletsyguild,N/A
SoCal Etsy Guild Market Orange,https://www.eventbrite.com/e/socal-etsy-guild-market-orange-tickets-97886502163?aff=ebdssbdestsearch,,N/A,"The Outlets at Orange 20 City Boulevard West Orange, CA 92868",SoCal Etsy Guild,http://socaletsyguild.com,https://www.facebook.com/socaletsyguild,https://www.twitter.com/socaletsyguild,N/A
Tustin Halloween Edition - Modern Makers Mart,https://www.eventbrite.com/e/tustin-halloween-edition-modern-makers-mart-tickets-719573181757?aff=ebdssbdestsearch,,"Sat, Oct 28 •  4:00 PM ","2437 Park Ave 2437 Park Avenue Tustin, CA 92782",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Tustin Halloween Edition - Modern Makers Mart,https://www.eventbrite.com/e/tustin-halloween-edition-modern-makers-mart-tickets-719573181757?aff=ebdssbdestsearch,,N/A,"2437 Park Ave 2437 Park Avenue Tustin, CA 92782",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
OC Wine & Spirit Fest - Dia De Los Muertos,https://www.eventbrite.com/e/oc-wine-spirit-fest-dia-de-los-muertos-tickets-716813316927?aff=ebdssbdestsearch,,"Sun, Nov 5 •  12:00 PM ","Giracci Vineyards and Farms 16162 Jackson Ranch Road Silverado, CA 92676",Giracci Vineyards & Farms,N/A,N/A,N/A,N/A
OC Wine & Spirit Fest - Dia De Los Muertos,https://www.eventbrite.com/e/oc-wine-spirit-fest-dia-de-los-muertos-tickets-716813316927?aff=ebdssbdestsearch,,N/A,"Giracci Vineyards and Farms 16162 Jackson Ranch Road Silverado, CA 92676",Giracci Vineyards & Farms,N/A,N/A,N/A,N/A
Dreamers Market Tustin - Old Town Tustin,https://www.eventbrite.com/e/dreamers-market-tustin-old-town-tustin-tickets-373457079177?aff=ebdssbdestsearch,,"Sat, Oct 14 •  10:00 AM  + 2 more","610 El Camino Real 610 El Camino Real Tustin, CA 92780",Dreamers Markets Events and Organizations,N/A,N/A,N/A,N/A
Dreamers Market Tustin - Old Town Tustin,https://www.eventbrite.com/e/dreamers-market-tustin-old-town-tustin-tickets-373457079177?aff=ebdssbdestsearch,,N/A,"610 El Camino Real 610 El Camino Real Tustin, CA 92780",Dreamers Markets Events and Organizations,N/A,N/A,N/A,N/A
Modern Makers Mart - Woodbury Irvine,https://www.eventbrite.com/e/modern-makers-mart-woodbury-irvine-tickets-717408296527?aff=ebdssbdestsearch,,"Sat, Oct 14 •  10:00 AM ","Woodbury Town Center 6460 Irvine Boulevard #6200 Irvine, CA 92620",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Modern Makers Mart - Woodbury Irvine,https://www.eventbrite.com/e/modern-makers-mart-woodbury-irvine-tickets-717408296527?aff=ebdssbdestsearch,,N/A,"Woodbury Town Center 6460 Irvine Boulevard #6200 Irvine, CA 92620",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Fright Night - Saturday Night Market Mission Viejo,https://www.eventbrite.com/e/fright-night-saturday-night-market-mission-viejo-tickets-727223032667?aff=ebdssbdestsearch,,"Sat, Oct 21 •  5:00 PM ","25282 Marguerite Pkwy, Mission Viejo, CA 92692 25282 Marguerite Pkwy Mission Viejo, CA 92692",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Fright Night - Saturday Night Market Mission Viejo,https://www.eventbrite.com/e/fright-night-saturday-night-market-mission-viejo-tickets-727223032667?aff=ebdssbdestsearch,,N/A,"25282 Marguerite Pkwy, Mission Viejo, CA 92692 25282 Marguerite Pkwy Mission Viejo, CA 92692",uptown village market,N/A,https://www.facebook.com/MondayNightMarketLb,N/A,N/A
Senior Cannabis Fair,https://www.eventbrite.com/e/senior-cannabis-fair-tickets-723198786037?aff=ebdssbdestsearch,,"Tue, Oct 10 •  10:00 AM ","1327 E St Gertrude Pl 1327 East Saint Gertrude Place Santa Ana, CA 92705",Glass House Brands,N/A,N/A,N/A,N/A
Senior Cannabis Fair,https://www.eventbrite.com/e/senior-cannabis-fair-tickets-723198786037?aff=ebdssbdestsearch,,N/A,"1327 E St Gertrude Pl 1327 East Saint Gertrude Place Santa Ana, CA 92705",Glass House Brands,N/A,N/A,N/A,N/A
OC Dreamer's Market @Trade!,https://www.eventbrite.com/e/oc-dreamers-market-trade-tickets-728574304357?aff=ebdssbdestsearch,,Saturday • 11:30 AM,"Trade Food Hall 2222 Michelson Drive #Suite 212 Irvine, CA 92612",TRADE Irvine and OC Dreamer's Market,N/A,N/A,N/A,N/A
OC Dreamer's Market @Trade!,https://www.eventbrite.com/e/oc-dreamers-market-trade-tickets-728574304357?aff=ebdssbdestsearch,,N/A,"Trade Food Hall 2222 Michelson Drive #Suite 212 Irvine, CA 92612",TRADE Irvine and OC Dreamer's Market,N/A,N/A,N/A,N/A
Dana Point Halloween Festival on Amber Lantern,https://www.eventbrite.com/e/dana-point-halloween-festival-on-amber-lantern-tickets-730039015347?aff=ebdssbdestsearch,,Saturday • 11:00 AM,"Street of the Amber Lantern, Dana Point, CA, USA Street of the Amber Lantern Dana Point, CA 92629",N/A,N/A,N/A,N/A,N/A
Dana Point Halloween Festival on Amber Lantern,https://www.eventbrite.com/e/dana-point-halloween-festival-on-amber-lantern-tickets-730039015347?aff=ebdssbdestsearch,,N/A,"Street of the Amber Lantern, Dana Point, CA, USA Street of the Amber Lantern Dana Point, CA 92629",N/A,N/A,N/A,N/A,N/A
Harvest Scavenger Hunt for Families,https://www.eventbrite.com/e/harvest-scavenger-hunt-for-families-tickets-728996547297?aff=ebdssbdestsearch,,"Sat, Oct 21 •  1:00 PM ","Moulton Museum 25258 Cabot Road Laguna Hills, CA 92653",Moulton Museum,http://www.moultonmuseum.org,N/A,N/A,N/A
Harvest Scavenger Hunt for Families,https://www.eventbrite.com/e/harvest-scavenger-hunt-for-families-tickets-728996547297?aff=ebdssbdestsearch,,N/A,"Moulton Museum 25258 Cabot Road Laguna Hills, CA 92653",Moulton Museum,http://www.moultonmuseum.org,N/A,N/A,N/A
Bountiful Harvest Community Health Fair,https://www.eventbrite.com/e/bountiful-harvest-community-health-fair-tickets-723198866277?aff=ebdssbdestsearch,,"Sat, Oct 28 •  10:00 AM ","Irvine Valley College 5500 Irvine Center Drive Irvine, CA 92618",Asian American Senior Citizens Service Center,N/A,N/A,https://www.twitter.com/aascsc,N/A
Bountiful Harvest Community Health Fair,https://www.eventbrite.com/e/bountiful-harvest-community-health-fair-tickets-723198866277?aff=ebdssbdestsearch,,N/A,"Irvine Valley College 5500 Irvine Center Drive Irvine, CA 92618",Asian American Senior Citizens Service Center,N/A,N/A,https://www.twitter.com/aascsc,N/A
FIT4MOM South OC FAMILY FIT FEST!!,https://www.eventbrite.com/e/fit4mom-south-oc-family-fit-fest-tickets-729741003987?aff=ebdssbdestsearch,,"Sun, Oct 8 •  9:00 AM ","Outlets at San Clemente, West Avenida Vista Hermosa, San Clemente, CA, USA 101 West Avenida Vista Hermosa San Clemente, CA 92672",N/A,N/A,N/A,N/A,N/A
FIT4MOM South OC FAMILY FIT FEST!!,https://www.eventbrite.com/e/fit4mom-south-oc-family-fit-fest-tickets-729741003987?aff=ebdssbdestsearch,,N/A,"Outlets at San Clemente, West Avenida Vista Hermosa, San Clemente, CA, USA 101 West Avenida Vista Hermosa San Clemente, CA 92672",N/A,N/A,N/A,N/A,N/A
Fall Into Fun for Everyone at SOCO + The OC Mix,https://www.eventbrite.com/e/fall-into-fun-for-everyone-at-soco-the-oc-mix-tickets-703696724847?aff=ebdssbdestsearch,,"Sat, Oct 14 •  10:00 AM ","SOCO + The OC Mix 3303 - 3323 Hyland Avenue Costa Mesa, CA 92626",SOCO + The OC Mix,https://socoandtheocmix.com/,https://www.facebook.com/socoandtheocmix,https://www.twitter.com/socoandtheocmix,N/A
Fall Into Fun for Everyone at SOCO + The OC Mix,https://www.eventbrite.com/e/fall-into-fun-for-everyone-at-soco-the-oc-mix-tickets-703696724847?aff=ebdssbdestsearch,,N/A,"SOCO + The OC Mix 3303 - 3323 Hyland Avenue Costa Mesa, CA 92626",SOCO + The OC Mix,https://socoandtheocmix.com/,https://www.facebook.com/socoandtheocmix,https://www.twitter.com/socoandtheocmix,N/A
Pumpkin Patch,https://www.eventbrite.com/e/pumpkin-patch-tickets-719244518717?aff=ebdssbdestsearch,,"Sat, Oct 21 •  3:00 PM ","Fairhaven Memorial Park & Mortuary 1702 Fairhaven Avenue Santa Ana, CA 92705",Fairhaven Memorial Park,N/A,N/A,N/A,N/A
Pumpkin Patch,https://www.eventbrite.com/e/pumpkin-patch-tickets-719244518717?aff=ebdssbdestsearch,,N/A,"Fairhaven Memorial Park & Mortuary 1702 Fairhaven Avenue Santa Ana, CA 92705",Fairhaven Memorial Park,N/A,N/A,N/A,N/A
A Taste of Reeves Ranch & Market,https://www.eventbrite.com/e/a-taste-of-reeves-ranch-market-tickets-729347757777?aff=ebdssbdestsearch,,"Thu, Oct 26 •  5:00 PM ","Brophy Market 1727 Superior Avenue Costa Mesa, CA 92627",N/A,N/A,N/A,N/A,N/A
A Taste of Reeves Ranch & Market,https://www.eventbrite.com/e/a-taste-of-reeves-ranch-market-tickets-729347757777?aff=ebdssbdestsearch,,N/A,"Brophy Market 1727 Superior Avenue Costa Mesa, CA 92627",N/A,N/A,N/A,N/A,N/A
Dia De  Los Muertos 4th Annual,https://www.eventbrite.com/e/dia-de-los-muertos-4th-annual-tickets-722882018577?aff=ebdssbdestsearch,,"Sun, Oct 29 •  5:00 PM ","325 E 4th St 325 East 4th Street Santa Ana, CA 92701",Tianguis Market Foundation,N/A,N/A,N/A,N/A
Dia De  Los Muertos 4th Annual,https://www.eventbrite.com/e/dia-de-los-muertos-4th-annual-tickets-722882018577?aff=ebdssbdestsearch,,N/A,"325 E 4th St 325 East 4th Street Santa Ana, CA 92701",Tianguis Market Foundation,N/A,N/A,N/A,N/A
Spiritual Psychic Reader and Healer Fair at The Healing Gift Store,https://www.eventbrite.com/e/spiritual-psychic-reader-and-healer-fair-at-the-healing-gift-store-tickets-633036086977?aff=ebdssbdestsearch,,"Sat, Oct 21 •  12:00 PM  + 2 more","The Healing Gift 18794 Brookhurst Street Fountain Valley, CA 92708","Patricia Rogers, Astrologer & Party Queen Psychics",https://www.patriciarogersastrologer.com,https://www.facebook.com/Partyqueenpsychics,N/A,N/A
Spiritual Psychic Reader and Healer Fair at The Healing Gift Store,https://www.eventbrite.com/e/spiritual-psychic-reader-and-healer-fair-at-the-healing-gift-store-tickets-633036086977?aff=ebdssbdestsearch,,N/A,"The Healing Gift 18794 Brookhurst Street Fountain Valley, CA 92708","Patricia Rogers, Astrologer & Party Queen Psychics",https://www.patriciarogersastrologer.com,https://www.facebook.com/Partyqueenpsychics,N/A,N/A
Firkenstein Beer Festival,https://www.eventbrite.com/e/firkenstein-beer-festival-tickets-671079445687?aff=ebdssbdestsearch,,Saturday • 4:00 PM,"435 W Center Street Promenade 435 West Center Street Promenade Anaheim, CA 92805",Firkfest - OCBeerBlog,N/A,N/A,N/A,N/A
Firkenstein Beer Festival,https://www.eventbrite.com/e/firkenstein-beer-festival-tickets-671079445687?aff=ebdssbdestsearch,,N/A,"435 W Center Street Promenade 435 West Center Street Promenade Anaheim, CA 92805",Firkfest - OCBeerBlog,N/A,N/A,N/A,N/A
Huntington Beach Spooktacular,https://www.eventbrite.com/e/huntington-beach-spooktacular-registration-706228427237?aff=ebdssbdestsearch,,"Sat, Oct 28 •  9:00 AM ","Huntington Central Park Equestrian Center 6956 Ellis Avenue Huntington Beach, CA 92648",Free Rein Foundation,https://freereinfoundation.org/,https://www.facebook.com/freereinfoundation1,N/A,N/A
Huntington Beach Spooktacular,https://www.eventbrite.com/e/huntington-beach-spooktacular-registration-706228427237?aff=ebdssbdestsearch,,N/A,"Huntington Central Park Equestrian Center 6956 Ellis Avenue Huntington Beach, CA 92648",Free Rein Foundation,https://freereinfoundation.org/,https://www.facebook.com/freereinfoundation1,N/A,N/A
