Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
Dallas Soul Food Festival,https://www.eventbrite.com/e/dallas-soul-food-festival-tickets-690409803307?aff=ebdssbdestsearch,,N/A,"Lofty Spaces 816 Montgomery Street Dallas, TX 75215",Elite Experience Events Cultural Organization,N/A,https://www.facebook.com/events/404053007083516,N/A,N/A
Fall Market 2023,https://www.eventbrite.com/e/fall-market-2023-tickets-686010163867?aff=ebdssbdestsearch,,Tomorrow • 8:30 AM,"Clarke County Ruritan Fairgrounds 890 West Main Street Berryville, VA 22611",The Old Lucketts Store and Vintage Markets,N/A,https://www.facebook.com/LuckettsStore,https://www.twitter.com/luckettstore,N/A
Fall Market 2023,https://www.eventbrite.com/e/fall-market-2023-tickets-686010163867?aff=ebdssbdestsearch,,N/A,"Clarke County Ruritan Fairgrounds 890 West Main Street Berryville, VA 22611",The Old Lucketts Store and Vintage Markets,N/A,https://www.facebook.com/LuckettsStore,https://www.twitter.com/luckettstore,N/A
"Original Round Top Antiques Fair - Fall 2023 Antique Week, Round Top, TX",https://www.eventbrite.com/e/original-round-top-antiques-fair-fall-2023-antique-week-round-top-tx-tickets-681784133697?aff=ebdssbdestsearch,,"Mon, Oct 23 •  9:00 AM ","Big Red Barn Event Center 475 Texas Hwy 237 South Carmine, TX 78932",The Original Round Top Antiques Fair,http://www.roundtoptexasantiques.com,https://www.facebook.com/OriginalRoundTopAntiquesFair,https://www.twitter.com/RTantiquesTX,N/A
"Original Round Top Antiques Fair - Fall 2023 Antique Week, Round Top, TX",https://www.eventbrite.com/e/original-round-top-antiques-fair-fall-2023-antique-week-round-top-tx-tickets-681784133697?aff=ebdssbdestsearch,,N/A,"Big Red Barn Event Center 475 Texas Hwy 237 South Carmine, TX 78932",The Original Round Top Antiques Fair,http://www.roundtoptexasantiques.com,https://www.facebook.com/OriginalRoundTopAntiquesFair,https://www.twitter.com/RTantiquesTX,N/A
Get Freaky 2023,https://www.eventbrite.com/e/get-freaky-2023-tickets-698509559897?aff=ebdssbdestsearch,,N/A,"The Great Saltair 12408 W Saltair Dr Magna, UT 84101",V2 PRESENTS,https://v2presents.com,https://www.facebook.com/v2presents,https://www.twitter.com/v2presents,N/A
Get Freaky 2023,https://www.eventbrite.com/e/get-freaky-2023-tickets-698509559897?aff=ebdssbdestsearch,,N/A,"The Great Saltair 12408 W Saltair Dr Magna, UT 84101",V2 PRESENTS,https://v2presents.com,https://www.facebook.com/v2presents,https://www.twitter.com/v2presents,N/A
New York African Restaurant Week  Festival 2023,https://www.eventbrite.com/e/new-york-african-restaurant-week-festival-2023-tickets-258083844727?aff=ebdssbdestsearch,,Saturday • 11:00 AM,"City College - Harlem 160 Convent Avenue New York, NY 10031",African Restaurant Week,http://africanrestaurantweek.com,https://www.facebook.com/nyafricanrestaurantweek,N/A,N/A
New York African Restaurant Week  Festival 2023,https://www.eventbrite.com/e/new-york-african-restaurant-week-festival-2023-tickets-258083844727?aff=ebdssbdestsearch,,N/A,"City College - Harlem 160 Convent Avenue New York, NY 10031",African Restaurant Week,http://africanrestaurantweek.com,https://www.facebook.com/nyafricanrestaurantweek,N/A,N/A
2023 IFPDA Print Fair,https://www.eventbrite.com/e/2023-ifpda-print-fair-tickets-632870140627?aff=ebdssbdestsearch,,"Thu, Oct 26 •  12:00 PM ","Jacob K. Javits Convention Center 655 West 34th Street River Pavilion New York, NY 10001",IFPDA | International Fine Print Dealers Assoc,https://www.ifpda.org/,https://www.facebook.com/ifpda,N/A,N/A
2023 IFPDA Print Fair,https://www.eventbrite.com/e/2023-ifpda-print-fair-tickets-632870140627?aff=ebdssbdestsearch,,N/A,"Jacob K. Javits Convention Center 655 West 34th Street River Pavilion New York, NY 10001",IFPDA | International Fine Print Dealers Assoc,https://www.ifpda.org/,https://www.facebook.com/ifpda,N/A,N/A
Chelsea Film Festival 2023 Passes,https://www.eventbrite.com/e/chelsea-film-festival-2023-passes-tickets-662463184217?aff=ebdssbdestsearch,,Today • 6:00 PM,"Regal Union Square 4DX & ScreenX 850 Broadway New York, NY 10003",Chelsea Film Festival,N/A,https://www.facebook.com/chelseafilmfestival,https://www.twitter.com/chelseafilm,N/A
Chelsea Film Festival 2023 Passes,https://www.eventbrite.com/e/chelsea-film-festival-2023-passes-tickets-662463184217?aff=ebdssbdestsearch,,N/A,"Regal Union Square 4DX & ScreenX 850 Broadway New York, NY 10003",Chelsea Film Festival,N/A,https://www.facebook.com/chelseafilmfestival,https://www.twitter.com/chelseafilm,N/A
A Current Affair: Pop Up Vintage Marketplace in Brooklyn | Fall 2023,https://www.eventbrite.com/e/a-current-affair-pop-up-vintage-marketplace-in-brooklyn-fall-2023-tickets-606863694647?aff=ebdssbdestsearch,,Saturday • 12:00 PM,"Industry City 51 34th street Brooklyn, NY 11232",A Current Affair,http://itsacurrentaffair.com,https://www.facebook.com/itsacurrentaffair,N/A,N/A
A Current Affair: Pop Up Vintage Marketplace in Brooklyn | Fall 2023,https://www.eventbrite.com/e/a-current-affair-pop-up-vintage-marketplace-in-brooklyn-fall-2023-tickets-606863694647?aff=ebdssbdestsearch,,N/A,"Industry City 51 34th street Brooklyn, NY 11232",A Current Affair,http://itsacurrentaffair.com,https://www.facebook.com/itsacurrentaffair,N/A,N/A
Michigan Brewers Guild 14th Annual Detroit Fall Beer Festival,https://www.eventbrite.com/e/michigan-brewers-guild-14th-annual-detroit-fall-beer-festival-tickets-652354579107?aff=ebdssbdestsearch,,"Sat, Oct 28 •  1:00 PM ","Eastern Market 2934 Russell St Detroit, MI 48207",Michigan Brewers Guild Inc.,https://www.mibeer.com/,https://www.facebook.com/michiganbrewersguild,https://www.twitter.com/mibrewersguild,N/A
Michigan Brewers Guild 14th Annual Detroit Fall Beer Festival,https://www.eventbrite.com/e/michigan-brewers-guild-14th-annual-detroit-fall-beer-festival-tickets-652354579107?aff=ebdssbdestsearch,,N/A,"Eastern Market 2934 Russell St Detroit, MI 48207",Michigan Brewers Guild Inc.,https://www.mibeer.com/,https://www.facebook.com/michiganbrewersguild,https://www.twitter.com/mibrewersguild,N/A
MONSTER'S BALL DETROIT 2023,https://www.eventbrite.com/e/monsters-ball-detroit-2023-tickets-489138124297?aff=ebdssbdestsearch,,"Sat, Oct 21 •  8:00 PM ","The Russell Events Center 1600 Clay Street Detroit, MI 48211",Detroit Social Events,N/A,https://www.facebook.com/DetroitSocialEvents/,https://www.twitter.com/DetSocialEvents,N/A
MONSTER'S BALL DETROIT 2023,https://www.eventbrite.com/e/monsters-ball-detroit-2023-tickets-489138124297?aff=ebdssbdestsearch,,N/A,"The Russell Events Center 1600 Clay Street Detroit, MI 48211",Detroit Social Events,N/A,https://www.facebook.com/DetroitSocialEvents/,https://www.twitter.com/DetSocialEvents,N/A
St. Louis Street Food Festival,https://www.eventbrite.com/e/st-louis-street-food-festival-tickets-700360857177?aff=ebdssbdestsearch,,Saturday • 2:00 PM,"Ballpark Village 601 Clark Avenue St. Louis, MO 63102",A Taste of Your Town,N/A,N/A,N/A,N/A
St. Louis Street Food Festival,https://www.eventbrite.com/e/st-louis-street-food-festival-tickets-700360857177?aff=ebdssbdestsearch,,N/A,"Ballpark Village 601 Clark Avenue St. Louis, MO 63102",A Taste of Your Town,N/A,N/A,N/A,N/A
Little City Thrifty Vintage Market,https://www.eventbrite.com/e/little-city-thrifty-vintage-market-tickets-616022087647?aff=ebdssbdestsearch,,N/A,"The WaterFire Arts Center 475 Valley Street Providence, RI 02908",Little City Thrifty,http://www.littlecitythrifty.com,N/A,N/A,N/A
Little City Thrifty Vintage Market,https://www.eventbrite.com/e/little-city-thrifty-vintage-market-tickets-616022087647?aff=ebdssbdestsearch,,N/A,"The WaterFire Arts Center 475 Valley Street Providence, RI 02908",Little City Thrifty,http://www.littlecitythrifty.com,N/A,N/A,N/A
How Weird Street Faire 2023,https://www.eventbrite.com/e/how-weird-street-faire-2023-tickets-665483287427?aff=ebdssbdestsearch,,Saturday • 12:00 PM,"Howard Street & 2nd Street 222 Second St. San Francisco, CA 94105",How Weird Street Faire,https://HowWeird.org,https://www.facebook.com/HowWeirdStreetFaire,https://www.twitter.com/@HowWeirdSF,N/A
How Weird Street Faire 2023,https://www.eventbrite.com/e/how-weird-street-faire-2023-tickets-665483287427?aff=ebdssbdestsearch,,N/A,"Howard Street & 2nd Street 222 Second St. San Francisco, CA 94105",How Weird Street Faire,https://HowWeird.org,https://www.facebook.com/HowWeirdStreetFaire,https://www.twitter.com/@HowWeirdSF,N/A
Texas Taco Festival,https://www.eventbrite.com/e/texas-taco-festival-tickets-660607343347?aff=ebdssbdestsearch,,"Sat, Nov 4 •  2:00 PM ","Texas Live! 1650 East Randol Mill Road Arlington, TX 76011",A Taste of Your Town,N/A,N/A,N/A,N/A
Texas Taco Festival,https://www.eventbrite.com/e/texas-taco-festival-tickets-660607343347?aff=ebdssbdestsearch,,N/A,"Texas Live! 1650 East Randol Mill Road Arlington, TX 76011",A Taste of Your Town,N/A,N/A,N/A,N/A
2023 California Wine Festival  - Huntington Beach - November 10-11,https://www.eventbrite.com/e/2023-california-wine-festival-huntington-beach-november-10-11-tickets-513451496247?aff=ebdssbdestsearch,,N/A,"Paséa Hotel & Spa 21080 California 1 Huntington Beach, CA 92648",California Wine Festival,https://www.californiawinefestival.com/,https://www.facebook.com/calwinefest,https://www.twitter.com/calwinefest,N/A
2023 California Wine Festival  - Huntington Beach - November 10-11,https://www.eventbrite.com/e/2023-california-wine-festival-huntington-beach-november-10-11-tickets-513451496247?aff=ebdssbdestsearch,,N/A,"Paséa Hotel & Spa 21080 California 1 Huntington Beach, CA 92648",California Wine Festival,https://www.californiawinefestival.com/,https://www.facebook.com/calwinefest,https://www.twitter.com/calwinefest,N/A
