Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
LAFW FASHION WEEK RAISED BY WOLVES,https://www.eventbrite.com/e/lafw-fashion-week-raised-by-wolves-tickets-678709035997?aff=ebdssbdestsearch,,Saturday • 2:00 PM,"Skybar Los Angeles 8440 Sunset Boulevard West Hollywood, CA 90069",Joy Bosley,N/A,N/A,N/A,N/A
LAFW FASHION WEEK RAISED BY WOLVES,https://www.eventbrite.com/e/lafw-fashion-week-raised-by-wolves-tickets-678709035997?aff=ebdssbdestsearch,,N/A,"Skybar Los Angeles 8440 Sunset Boulevard West Hollywood, CA 90069",Joy Bosley,N/A,N/A,N/A,N/A
The Los Angeles Pancakes & Booze Art Show,https://www.eventbrite.com/e/the-los-angeles-pancakes-booze-art-show-tickets-696561001707?aff=ebdssbdestsearch,,"Sat, Nov 4 •  8:00 PM ","Catch One 4067 W Pico Blvd Los Angeles, CA 90019",The Pancakes & Booze Art Show,N/A,https://www.facebook.com/pancakesandboozeartshow,https://www.twitter.com/pancakesbooze,N/A
The Los Angeles Pancakes & Booze Art Show,https://www.eventbrite.com/e/the-los-angeles-pancakes-booze-art-show-tickets-696561001707?aff=ebdssbdestsearch,,N/A,"Catch One 4067 W Pico Blvd Los Angeles, CA 90019",The Pancakes & Booze Art Show,N/A,https://www.facebook.com/pancakesandboozeartshow,https://www.twitter.com/pancakesbooze,N/A
EL VELORIO 13 YEAR ANNIVERSARY,https://www.eventbrite.com/e/el-velorio-13-year-anniversary-tickets-480926593387?aff=ebdssbdestsearch,,Saturday • 7:00 PM,"Plaza De La Raza 3540 North Mission Road Los Angeles, CA 90031",Antonio Pelayo,http://www.antoniopelayoprod.com,https://www.facebook.com/antoniopelayoprod,N/A,N/A
EL VELORIO 13 YEAR ANNIVERSARY,https://www.eventbrite.com/e/el-velorio-13-year-anniversary-tickets-480926593387?aff=ebdssbdestsearch,,N/A,"Plaza De La Raza 3540 North Mission Road Los Angeles, CA 90031",Antonio Pelayo,http://www.antoniopelayoprod.com,https://www.facebook.com/antoniopelayoprod,N/A,N/A
Japanese Food Expo in LA 2023,https://www.eventbrite.com/e/japanese-food-expo-in-la-2023-tickets-703729462767?aff=ebdssbdestsearch,,"Sat, Oct 28 •  11:00 AM ","Hilton Los Angeles / Universal City 555 Universal Hollywood Drive Universal City, CA 91608",Japanese Food Culture Association (JFCA),N/A,N/A,N/A,N/A
Japanese Food Expo in LA 2023,https://www.eventbrite.com/e/japanese-food-expo-in-la-2023-tickets-703729462767?aff=ebdssbdestsearch,,N/A,"Hilton Los Angeles / Universal City 555 Universal Hollywood Drive Universal City, CA 91608",Japanese Food Culture Association (JFCA),N/A,N/A,N/A,N/A
CraftoberFest Los Angeles,https://www.eventbrite.com/e/craftoberfest-los-angeles-tickets-711657074467?aff=ebdssbdestsearch,,"Sat, Oct 21 •  11:00 AM ","Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",Rose Bowl Stadium,N/A,https://www.facebook.com/RoseBowlStadium,https://www.twitter.com/RoseBowlStadium,N/A
CraftoberFest Los Angeles,https://www.eventbrite.com/e/craftoberfest-los-angeles-tickets-711657074467?aff=ebdssbdestsearch,,N/A,"Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",Rose Bowl Stadium,N/A,https://www.facebook.com/RoseBowlStadium,https://www.twitter.com/RoseBowlStadium,N/A
"Well:spring - An Autumn Day of Community Rest, Care, and Reflection",https://www.eventbrite.com/e/wellspring-an-autumn-day-of-community-rest-care-and-reflection-registration-677855462937?aff=ebdssbdestsearch,,"Sat, Oct 21 •  1:00 PM ","El Sereno Community Garden 5466 Huntington Drive North Los Angeles, CA 90032",Critical Mass Dance Company,https://www.criticalmassdancecompany.org/,https://www.facebook.com/criticalmassdancecompany,N/A,N/A
"Well:spring - An Autumn Day of Community Rest, Care, and Reflection",https://www.eventbrite.com/e/wellspring-an-autumn-day-of-community-rest-care-and-reflection-registration-677855462937?aff=ebdssbdestsearch,,N/A,"El Sereno Community Garden 5466 Huntington Drive North Los Angeles, CA 90032",Critical Mass Dance Company,https://www.criticalmassdancecompany.org/,https://www.facebook.com/criticalmassdancecompany,N/A,N/A
Chicano Comedy Fest,https://www.eventbrite.com/e/chicano-comedy-fest-tickets-390887724707?aff=ebdssbdestsearch,,Saturday • 7:00 PM,"Pico Rivera Sports Arena 11003 Sports Arena Drive Pico Rivera, CA 90601",Ave 26,https://www.ave26nightmarket.com/,N/A,N/A,N/A
Chicano Comedy Fest,https://www.eventbrite.com/e/chicano-comedy-fest-tickets-390887724707?aff=ebdssbdestsearch,,N/A,"Pico Rivera Sports Arena 11003 Sports Arena Drive Pico Rivera, CA 90601",Ave 26,https://www.ave26nightmarket.com/,N/A,N/A,N/A
Magick Market - Samhain Celebration,https://www.eventbrite.com/e/magick-market-samhain-celebration-tickets-721478811547?aff=ebdssbdestsearch,,"Sat, Oct 21 •  1:00 PM ","UNEARTHED 1728 Victory Boulevard Glendale, CA 91201",Magick Market,N/A,N/A,N/A,N/A
Magick Market - Samhain Celebration,https://www.eventbrite.com/e/magick-market-samhain-celebration-tickets-721478811547?aff=ebdssbdestsearch,,N/A,"UNEARTHED 1728 Victory Boulevard Glendale, CA 91201",Magick Market,N/A,N/A,N/A,N/A
Ohana Halloween Town Event,https://www.eventbrite.com/e/ohana-halloween-town-event-tickets-651227437797?aff=ebdssbdestsearch,,Sunday • 12:00 PM,"DoubleTree by Hilton Hotel Monrovia - Pasadena Area 924 West Huntington Drive Monrovia, CA 91016",Shadows13Bows,N/A,N/A,N/A,N/A
Ohana Halloween Town Event,https://www.eventbrite.com/e/ohana-halloween-town-event-tickets-651227437797?aff=ebdssbdestsearch,,N/A,"DoubleTree by Hilton Hotel Monrovia - Pasadena Area 924 West Huntington Drive Monrovia, CA 91016",Shadows13Bows,N/A,N/A,N/A,N/A
OH MAN!FEST 2023,https://www.eventbrite.com/e/oh-manfest-2023-tickets-720084691697?aff=ebdssbdestsearch,,Saturday • 10:00 PM,"224 East 11th Street, Los Angeles, CA, USA 224 East 11th Street Los Angeles, CA 90015",Oh Man! Clothing,N/A,N/A,N/A,N/A
OH MAN!FEST 2023,https://www.eventbrite.com/e/oh-manfest-2023-tickets-720084691697?aff=ebdssbdestsearch,,N/A,"224 East 11th Street, Los Angeles, CA, USA 224 East 11th Street Los Angeles, CA 90015",Oh Man! Clothing,N/A,N/A,N/A,N/A
Amazing Grace Conservatory Presents : October Fest,https://www.eventbrite.com/e/amazing-grace-conservatory-presents-october-fest-tickets-729199343867?aff=ebdssbdestsearch,,"Sat, Oct 28 •  8:00 PM ","2401 W Washington Blvd, Los Angeles, CA, USA 2401 West Washington Boulevard Los Angeles, CA 90018",N/A,N/A,N/A,N/A,N/A
Amazing Grace Conservatory Presents : October Fest,https://www.eventbrite.com/e/amazing-grace-conservatory-presents-october-fest-tickets-729199343867?aff=ebdssbdestsearch,,N/A,"2401 W Washington Blvd, Los Angeles, CA, USA 2401 West Washington Boulevard Los Angeles, CA 90018",N/A,N/A,N/A,N/A,N/A
"Rose Bowl Flea Market | Sunday, November 12th",https://www.eventbrite.com/e/rose-bowl-flea-market-sunday-november-12th-tickets-685153892737?aff=ebdssbdestsearch,,"Sun, Nov 12 •  5:00 AM ","Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",R.G. Canning Enterprises,N/A,https://www.facebook.com/rosebowlfleamarket,N/A,N/A
"Rose Bowl Flea Market | Sunday, November 12th",https://www.eventbrite.com/e/rose-bowl-flea-market-sunday-november-12th-tickets-685153892737?aff=ebdssbdestsearch,,N/A,"Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",R.G. Canning Enterprises,N/A,https://www.facebook.com/rosebowlfleamarket,N/A,N/A
Luminario Ballet Gala and Performance- ZARATHUSTRA!,https://www.eventbrite.com/e/luminario-ballet-gala-and-performance-zarathustra-tickets-679716579587?aff=ebdssbdestsearch,,"Sun, Oct 22 •  5:30 PM ","Avalon Hollywood 1735 Vine Street Los Angeles, CA 90028",Luminario Ballet,N/A,https://www.facebook.com/Luminario-Ballet-1425555227720793,https://www.twitter.com/luminarioballet,N/A
Luminario Ballet Gala and Performance- ZARATHUSTRA!,https://www.eventbrite.com/e/luminario-ballet-gala-and-performance-zarathustra-tickets-679716579587?aff=ebdssbdestsearch,,N/A,"Avalon Hollywood 1735 Vine Street Los Angeles, CA 90028",Luminario Ballet,N/A,https://www.facebook.com/Luminario-Ballet-1425555227720793,https://www.twitter.com/luminarioballet,N/A
Labyrinth Art Show,https://www.eventbrite.com/e/labyrinth-art-show-tickets-49324869011?aff=ebdssbdestsearch,,"Sat, Nov 4 •  5:00 PM ","1125 1125 E Pico Blvd Los Angeles, CA 90021",Labyrinth Art Show,N/A,N/A,N/A,N/A
Labyrinth Art Show,https://www.eventbrite.com/e/labyrinth-art-show-tickets-49324869011?aff=ebdssbdestsearch,,N/A,"1125 1125 E Pico Blvd Los Angeles, CA 90021",Labyrinth Art Show,N/A,N/A,N/A,N/A
"Fall Festival - A Night in the Park, at Johnny Carson Park, Burbank",https://www.eventbrite.com/e/fall-festival-a-night-in-the-park-at-johnny-carson-park-burbank-tickets-696364915207?aff=ebdssbdestsearch,,"Sat, Nov 18 •  4:00 PM ","Johnny Carson Park 400 Bob Hope Drive Burbank, CA 91505",Valley Cultural Foundation,http://valleycultural.org,https://www.facebook.com/ValleyCultural,https://www.twitter.com/ValleyCulturalf,N/A
"Fall Festival - A Night in the Park, at Johnny Carson Park, Burbank",https://www.eventbrite.com/e/fall-festival-a-night-in-the-park-at-johnny-carson-park-burbank-tickets-696364915207?aff=ebdssbdestsearch,,N/A,"Johnny Carson Park 400 Bob Hope Drive Burbank, CA 91505",Valley Cultural Foundation,http://valleycultural.org,https://www.facebook.com/ValleyCultural,https://www.twitter.com/ValleyCulturalf,N/A
Flowers and Flowers Fest,https://www.eventbrite.com/e/flowers-and-flowers-fest-tickets-718244638047?aff=ebdssbdestsearch,,Saturday • 2:00 PM,"5856 Adams Blvd 5856 Adams Boulevard Culver City, CA 90232",Plant Bitch LA x Biko Flower,N/A,N/A,N/A,N/A
Flowers and Flowers Fest,https://www.eventbrite.com/e/flowers-and-flowers-fest-tickets-718244638047?aff=ebdssbdestsearch,,N/A,"5856 Adams Blvd 5856 Adams Boulevard Culver City, CA 90232",Plant Bitch LA x Biko Flower,N/A,N/A,N/A,N/A
Black Women In Comedy Festival,https://www.eventbrite.com/e/black-women-in-comedy-festival-tickets-503071158377?aff=ebdssbdestsearch,,Saturday • 8:00 AM,"660 N Heliotrope Dr  Los Angeles, CA 90004 660 n heliotrope dr. Los Angeles, CA 90004",A Soul Sista Productions,N/A,https://www.facebook.com/Soulsistacomedy,https://www.twitter.com/Soulsistacomedy,N/A
Black Women In Comedy Festival,https://www.eventbrite.com/e/black-women-in-comedy-festival-tickets-503071158377?aff=ebdssbdestsearch,,N/A,"660 N Heliotrope Dr  Los Angeles, CA 90004 660 n heliotrope dr. Los Angeles, CA 90004",A Soul Sista Productions,N/A,https://www.facebook.com/Soulsistacomedy,https://www.twitter.com/Soulsistacomedy,N/A
LAFW FASHION WEEK RAISED BY WOLVES,https://www.eventbrite.com/e/lafw-fashion-week-raised-by-wolves-tickets-678709035997?aff=ebdssbdestsearch,From $0.00,Saturday • 2:00 PM,"Skybar Los Angeles 8440 Sunset Boulevard West Hollywood, CA 90069",Joy Bosley,N/A,N/A,N/A,N/A
LAFW FASHION WEEK RAISED BY WOLVES,https://www.eventbrite.com/e/lafw-fashion-week-raised-by-wolves-tickets-678709035997?aff=ebdssbdestsearch,From $0.00,From $0.00,"Skybar Los Angeles 8440 Sunset Boulevard West Hollywood, CA 90069",Joy Bosley,N/A,N/A,N/A,N/A
Harvest Your Health Community Health Fair,https://www.eventbrite.com/e/harvest-your-health-community-health-fair-tickets-706319359217?aff=ebdssbdestsearch,Free,Free,"Knollwood Country Club 12040 Balboa Boulevard Los Angeles, CA 91344",HealthyWay,N/A,https://www.facebook.com/regalmed,N/A,N/A
Harvest Your Health Community Health Fair,https://www.eventbrite.com/e/harvest-your-health-community-health-fair-tickets-706319359217?aff=ebdssbdestsearch,Free,Free,"Knollwood Country Club 12040 Balboa Boulevard Los Angeles, CA 91344",HealthyWay,N/A,https://www.facebook.com/regalmed,N/A,N/A
"NewFilmmakers Los Angeles (NFMLA) Film Festival - October 21st, 2023",https://www.eventbrite.com/e/newfilmmakers-los-angeles-nfmla-film-festival-october-21st-2023-tickets-707955803867?aff=ebdssbdestsearch,,"Sat, Oct 21 •  3:00 PM ","South Park Center 1139 S Hill Street Los Angeles, CA 90015",NewFilmmakers Los Angeles (NFMLA),http://www.NFMLA.org,https://www.facebook.com/NFMLA,https://www.twitter.com/NFMLA,N/A
"NewFilmmakers Los Angeles (NFMLA) Film Festival - October 21st, 2023",https://www.eventbrite.com/e/newfilmmakers-los-angeles-nfmla-film-festival-october-21st-2023-tickets-707955803867?aff=ebdssbdestsearch,,N/A,"South Park Center 1139 S Hill Street Los Angeles, CA 90015",NewFilmmakers Los Angeles (NFMLA),http://www.NFMLA.org,https://www.facebook.com/NFMLA,https://www.twitter.com/NFMLA,N/A
Culver City Art Walk & Roll Festival,https://www.eventbrite.com/e/culver-city-art-walk-roll-festival-tickets-721319826017?aff=ebdssbdestsearch,,Saturday • 11:00 AM,"Culver City Arts District 3280 Helms Ave Culver City, CA 90232",Culver City Arts District,N/A,N/A,N/A,N/A
Culver City Art Walk & Roll Festival,https://www.eventbrite.com/e/culver-city-art-walk-roll-festival-tickets-721319826017?aff=ebdssbdestsearch,,N/A,"Culver City Arts District 3280 Helms Ave Culver City, CA 90232",Culver City Arts District,N/A,N/A,N/A,N/A
Octoberfest Encino Village Block Party,https://www.eventbrite.com/e/octoberfest-encino-village-block-party-tickets-726476439587?aff=ebdssbdestsearch,,"Sun, Oct 29 •  3:00 PM ","Encino Village Babbitt Ave Los Angeles, CA 91316",N/A,N/A,N/A,N/A,N/A
Octoberfest Encino Village Block Party,https://www.eventbrite.com/e/octoberfest-encino-village-block-party-tickets-726476439587?aff=ebdssbdestsearch,,N/A,"Encino Village Babbitt Ave Los Angeles, CA 91316",N/A,N/A,N/A,N/A,N/A
HARVEST FESTIVAL 2023,https://www.eventbrite.com/e/harvest-festival-2023-tickets-724201465077?aff=ebdssbdestsearch,,"Sat, Oct 21 •  4:00 PM ","121 Alice Street, Arcadia, CA, USA 121 Alice Street Arcadia, CA 91006",Arcadia Community Church,http://www.arcadia.church,N/A,N/A,N/A
HARVEST FESTIVAL 2023,https://www.eventbrite.com/e/harvest-festival-2023-tickets-724201465077?aff=ebdssbdestsearch,,N/A,"121 Alice Street, Arcadia, CA, USA 121 Alice Street Arcadia, CA 91006",Arcadia Community Church,http://www.arcadia.church,N/A,N/A,N/A
Night of 1000 Drawings L.A,https://www.eventbrite.com/e/night-of-1000-drawings-la-tickets-653214350707?aff=ebdssbdestsearch,,"Sat, Oct 21 •  6:30 PM ","Cooper Design Space 860 South Los Angeles Street Los Angeles, CA 90014",Miyamoto Relief,http://miyamotorelief.org,https://www.facebook.com/1000drawingsDTLA,https://www.twitter.com/@1000drawingsdtla,N/A
Night of 1000 Drawings L.A,https://www.eventbrite.com/e/night-of-1000-drawings-la-tickets-653214350707?aff=ebdssbdestsearch,,N/A,"Cooper Design Space 860 South Los Angeles Street Los Angeles, CA 90014",Miyamoto Relief,http://miyamotorelief.org,https://www.facebook.com/1000drawingsDTLA,https://www.twitter.com/@1000drawingsdtla,N/A
Pickwick Vintage Show at ROW DTLA | November 2023,https://www.eventbrite.com/e/pickwick-vintage-show-at-row-dtla-november-2023-tickets-734409286947?aff=ebdssbdestsearch,,"Sat, Nov 4 •  10:00 AM ","ROW DTLA 777 S Alameda Street Los Angeles, CA 90021",Pickwick Vintage Show,http://pickwickvintage.com,https://www.facebook.com/pickwickvintage,N/A,N/A
Pickwick Vintage Show at ROW DTLA | November 2023,https://www.eventbrite.com/e/pickwick-vintage-show-at-row-dtla-november-2023-tickets-734409286947?aff=ebdssbdestsearch,,N/A,"ROW DTLA 777 S Alameda Street Los Angeles, CA 90021",Pickwick Vintage Show,http://pickwickvintage.com,https://www.facebook.com/pickwickvintage,N/A,N/A
"Rose Bowl Flea Market | Sunday, July 9th",https://www.eventbrite.com/e/rose-bowl-flea-market-sunday-july-9th-tickets-672821756987?aff=ebdssbdestsearch,,Tuesday • 7:00 PM,"Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",The world famous Rose Bowl Flea Market takes place the second Sunday of eve,N/A,N/A,N/A,N/A
"Rose Bowl Flea Market | Sunday, July 9th",https://www.eventbrite.com/e/rose-bowl-flea-market-sunday-july-9th-tickets-672821756987?aff=ebdssbdestsearch,,N/A,"Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",The world famous Rose Bowl Flea Market takes place the second Sunday of eve,N/A,N/A,N/A,N/A
50th Annual Los Angeles Korean Festival,https://www.eventbrite.com/e/50th-annual-los-angeles-korean-festival-tickets-696212328817?aff=ebdssbdestsearch,,Today • 10:00 AM,"Seoul International Park, San Marino Street, Los Angeles, CA, USA 3250 San Marino Street Los Angeles, CA 90006",Los Angeles Korean Festival Foundation,http://www.lakoreanfestival.org,https://www.facebook.com/LosAngelesKoreanFestival,N/A,N/A
50th Annual Los Angeles Korean Festival,https://www.eventbrite.com/e/50th-annual-los-angeles-korean-festival-tickets-696212328817?aff=ebdssbdestsearch,,N/A,"Seoul International Park, San Marino Street, Los Angeles, CA, USA 3250 San Marino Street Los Angeles, CA 90006",Los Angeles Korean Festival Foundation,http://www.lakoreanfestival.org,https://www.facebook.com/LosAngelesKoreanFestival,N/A,N/A
Hollywood Halloween Trick or Treat & Festival!,https://www.eventbrite.com/e/hollywood-halloween-trick-or-treat-festival-tickets-718237155667?aff=ebdssbdestsearch,,"Tue, Oct 31 •  4:00 PM ","4810 Sunset Blvd 4810 Sunset Boulevard Los Angeles, CA 90027",Church of Scientology of Los Angeles,https://www.scientology-losangeles.org,https://www.facebook.com/ScientologyLA,N/A,N/A
Hollywood Halloween Trick or Treat & Festival!,https://www.eventbrite.com/e/hollywood-halloween-trick-or-treat-festival-tickets-718237155667?aff=ebdssbdestsearch,,N/A,"4810 Sunset Blvd 4810 Sunset Boulevard Los Angeles, CA 90027",Church of Scientology of Los Angeles,https://www.scientology-losangeles.org,https://www.facebook.com/ScientologyLA,N/A,N/A
DAYBREAKER LA // 10-YEAR TOGETHER TOUR DEC 2ND,https://www.eventbrite.com/e/daybreaker-la-10-year-together-tour-dec-2nd-tickets-705556878617?aff=ebdssbdestsearch,,"Sat, Dec 2 •  6:00 AM ","Secret Venue . . Los Angeles, CA 90007",DAYBREAKER,N/A,N/A,N/A,N/A
DAYBREAKER LA // 10-YEAR TOGETHER TOUR DEC 2ND,https://www.eventbrite.com/e/daybreaker-la-10-year-together-tour-dec-2nd-tickets-705556878617?aff=ebdssbdestsearch,,N/A,"Secret Venue . . Los Angeles, CA 90007",DAYBREAKER,N/A,N/A,N/A,N/A
16th Annual DTLA Halloween Festival for Kids,https://www.eventbrite.com/e/16th-annual-dtla-halloween-festival-for-kids-tickets-717278799197?aff=ebdssbdestsearch,,"Tue, Oct 31 •  5:00 PM ","Grand Hope Park at FIDM 919 South Grand Avenue Los Angeles, CA 90015",Downtown Center Business Improvement District,http://www.downtownla.com,N/A,N/A,N/A
16th Annual DTLA Halloween Festival for Kids,https://www.eventbrite.com/e/16th-annual-dtla-halloween-festival-for-kids-tickets-717278799197?aff=ebdssbdestsearch,,N/A,"Grand Hope Park at FIDM 919 South Grand Avenue Los Angeles, CA 90015",Downtown Center Business Improvement District,http://www.downtownla.com,N/A,N/A,N/A
Sly Slick and Wicked Suavecito Oktober Festival at QCs,https://www.eventbrite.com/e/sly-slick-and-wicked-suavecito-oktober-festival-at-qcs-tickets-712095886967?aff=ebdssbdestsearch,,"Sun, Oct 22 •  12:00 PM ","Quiet Cannon 901 Via San Clemente Montebello, CA 90640",SKY'S EVENTS AND ENTERTAINMENT,N/A,N/A,N/A,N/A
Sly Slick and Wicked Suavecito Oktober Festival at QCs,https://www.eventbrite.com/e/sly-slick-and-wicked-suavecito-oktober-festival-at-qcs-tickets-712095886967?aff=ebdssbdestsearch,,N/A,"Quiet Cannon 901 Via San Clemente Montebello, CA 90640",SKY'S EVENTS AND ENTERTAINMENT,N/A,N/A,N/A,N/A
GOTH O' WEEN FEST,https://www.eventbrite.com/e/goth-o-ween-fest-tickets-682249555787?aff=ebdssbdestsearch,,"Fri, Oct 20 •  7:00 PM ","Bricks Restaurant & Sports Bar 3626 Fruitland Avenue Maywood, CA 90270",M81 PRESENTS,N/A,https://www.facebook.com/CLUBFUNCITYLA,N/A,N/A
GOTH O' WEEN FEST,https://www.eventbrite.com/e/goth-o-ween-fest-tickets-682249555787?aff=ebdssbdestsearch,,N/A,"Bricks Restaurant & Sports Bar 3626 Fruitland Avenue Maywood, CA 90270",M81 PRESENTS,N/A,https://www.facebook.com/CLUBFUNCITYLA,N/A,N/A
In Todo Craft Fair November 2023,https://www.eventbrite.com/e/in-todo-craft-fair-november-2023-tickets-690320736907?aff=ebdssbdestsearch,,"Sat, Nov 4 •  10:00 AM ","FRANKIE Los Angeles 300 South Mission Road Los Angeles, CA 90033",In Todo,https://intodo.us/,N/A,N/A,N/A
In Todo Craft Fair November 2023,https://www.eventbrite.com/e/in-todo-craft-fair-november-2023-tickets-690320736907?aff=ebdssbdestsearch,,N/A,"FRANKIE Los Angeles 300 South Mission Road Los Angeles, CA 90033",In Todo,https://intodo.us/,N/A,N/A,N/A
festival for the environment and animals,https://www.eventbrite.com/e/festival-for-the-environment-and-animals-tickets-710958023587?aff=ebdssbdestsearch,,"Sun, Jan 14 •  2:00 PM ","501 East Cesar E Chavez Avenue, Los Angeles, CA, USA 501 East Cesar E Chavez Avenue Los Angeles, CA 90012",Hazell_Anthony,https://www.starwars.com/databank/haja-estree,N/A,N/A,N/A
festival for the environment and animals,https://www.eventbrite.com/e/festival-for-the-environment-and-animals-tickets-710958023587?aff=ebdssbdestsearch,,N/A,"501 East Cesar E Chavez Avenue, Los Angeles, CA, USA 501 East Cesar E Chavez Avenue Los Angeles, CA 90012",Hazell_Anthony,https://www.starwars.com/databank/haja-estree,N/A,N/A,N/A
Armenian Cultural Celebration,https://www.eventbrite.com/e/armenian-cultural-celebration-tickets-720183085997?aff=ebdssbdestsearch,,"Fri, Oct 20 •  6:00 PM ","Armenian Mesrobian School 8420 Beverly Road Pico Rivera, CA 90660",Mesrobian PFC,N/A,N/A,N/A,N/A
Armenian Cultural Celebration,https://www.eventbrite.com/e/armenian-cultural-celebration-tickets-720183085997?aff=ebdssbdestsearch,,N/A,"Armenian Mesrobian School 8420 Beverly Road Pico Rivera, CA 90660",Mesrobian PFC,N/A,N/A,N/A,N/A
Vegandale @ LA State Historic Park,https://www.eventbrite.ca/e/vegandale-la-state-historic-park-tickets-728315289637?aff=ebdssbdestsearch,,"Sat, Oct 28 •  11:00 AM ","Los Angeles State Historic Park 1245 North Spring Street Los Angeles, CA 90012",Vegandale,https://www.vegandalefest.com/,https://www.facebook.com/1594300470828896,N/A,N/A
Vegandale @ LA State Historic Park,https://www.eventbrite.ca/e/vegandale-la-state-historic-park-tickets-728315289637?aff=ebdssbdestsearch,,N/A,"Los Angeles State Historic Park 1245 North Spring Street Los Angeles, CA 90012",Vegandale,https://www.vegandalefest.com/,https://www.facebook.com/1594300470828896,N/A,N/A
"¡Chévere! - A Celebration of Salvadoran Art, Music & Culture",https://www.eventbrite.com/e/chevere-a-celebration-of-salvadoran-art-music-culture-tickets-719010920017?aff=ebdssbdestsearch,,"Sat, Nov 4 •  2:00 PM ","Village At Ed Gould Plaza 1125 North McCadden Place Los Angeles, CA 90038",Salvies Who Lunch,http://www.salvieswholunch.com,https://www.facebook.com/salvieswholunch,https://www.twitter.com/salvieswholunch,N/A
