Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
Heartland High School Fall Formal-Heartland Charter School,https://www.eventbrite.com/e/heartland-high-school-fall-formal-heartland-charter-school-tickets-717201879127?aff=ebdssbdestsearch,,"Fri, Nov 3 •  7:00 PM ","Noriega House 1325 Baker Street Bakersfield, CA 93305",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
Heartland High School Fall Formal-Heartland Charter School,https://www.eventbrite.com/e/heartland-high-school-fall-formal-heartland-charter-school-tickets-717201879127?aff=ebdssbdestsearch,,N/A,"Noriega House 1325 Baker Street Bakersfield, CA 93305",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
Bakersfield BrunchFest 2023,https://www.eventbrite.com/e/bakersfield-brunchfest-2023-tickets-676271695847?aff=ebdssbdestsearch,,Saturday • 11:00 AM,"Stramler Park 4003 Chester Avenue Bakersfield, CA 93301",AGM Community Partners,https://americangeneralmedia.com,https://www.facebook.com/themacandcheesefest,N/A,N/A
Bakersfield BrunchFest 2023,https://www.eventbrite.com/e/bakersfield-brunchfest-2023-tickets-676271695847?aff=ebdssbdestsearch,,N/A,"Stramler Park 4003 Chester Avenue Bakersfield, CA 93301",AGM Community Partners,https://americangeneralmedia.com,https://www.facebook.com/themacandcheesefest,N/A,N/A
Animal Rescue at All Seated in a Barn-Heartland Charter School,https://www.eventbrite.com/e/animal-rescue-at-all-seated-in-a-barn-heartland-charter-school-tickets-714923283787?aff=ebdssbdestsearch,,"Wed, Dec 13 •  10:00 AM ","All Seated in the Barn 30764 Imperial Street Shafter, CA 93263",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
Animal Rescue at All Seated in a Barn-Heartland Charter School,https://www.eventbrite.com/e/animal-rescue-at-all-seated-in-a-barn-heartland-charter-school-tickets-714923283787?aff=ebdssbdestsearch,,N/A,"All Seated in the Barn 30764 Imperial Street Shafter, CA 93263",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
Mark Collier-Magician- Heartland Charter School,https://www.eventbrite.com/e/mark-collier-magician-heartland-charter-school-tickets-735698994497?aff=ebdssbdestsearch,,"Mon, Dec 4 •  1:00 PM ","Liberty Christian Center 8801 South H Street Bakersfield, CA 93307",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
Mark Collier-Magician- Heartland Charter School,https://www.eventbrite.com/e/mark-collier-magician-heartland-charter-school-tickets-735698994497?aff=ebdssbdestsearch,,N/A,"Liberty Christian Center 8801 South H Street Bakersfield, CA 93307",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
11th Annual Fundraiser Bike Ride,https://www.eventbrite.com/e/11th-annual-fundraiser-bike-ride-tickets-700467325627?aff=ebdssbdestsearch,,Saturday • 8:00 AM,"Bakersfield Harley-Davidson 35089 Merle Haggard Drive Bakersfield, CA 93308",Sikh Riders of America,N/A,https://www.facebook.com/Sikh-Riders-of-America-475355525816008,N/A,N/A
11th Annual Fundraiser Bike Ride,https://www.eventbrite.com/e/11th-annual-fundraiser-bike-ride-tickets-700467325627?aff=ebdssbdestsearch,,N/A,"Bakersfield Harley-Davidson 35089 Merle Haggard Drive Bakersfield, CA 93308",Sikh Riders of America,N/A,https://www.facebook.com/Sikh-Riders-of-America-475355525816008,N/A,N/A
2nd Annual Halloween Festival,https://www.eventbrite.com/e/2nd-annual-halloween-festival-tickets-730824193837?aff=ebdssbdestsearch,,"Sat, Oct 28 •  5:00 PM ","North Bakersfield Toyota 19651 Industry Parkway Drive Bakersfield, CA 93308",North Bakersfield Toyota,https://www.northbakersfieldtoyota.com/,N/A,N/A,N/A
2nd Annual Halloween Festival,https://www.eventbrite.com/e/2nd-annual-halloween-festival-tickets-730824193837?aff=ebdssbdestsearch,,N/A,"North Bakersfield Toyota 19651 Industry Parkway Drive Bakersfield, CA 93308",North Bakersfield Toyota,https://www.northbakersfieldtoyota.com/,N/A,N/A,N/A
#StartupMoves Virtual Job Fair / Career Expo #Startup #Founder #Bakersfield,https://www.eventbrite.com/e/startupmoves-virtual-job-fair-career-expo-startup-founder-bakersfield-tickets-129241600105?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield , CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#StartupMoves Virtual Job Fair / Career Expo #Startup #Founder #Bakersfield,https://www.eventbrite.com/e/startupmoves-virtual-job-fair-career-expo-startup-founder-bakersfield-tickets-129241600105?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event Only Bakersfield , CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
AnalyticsWeek Virtual Job Fair / Career Networking Event #Bakersfield,https://www.eventbrite.com/e/analyticsweek-virtual-job-fair-career-networking-event-bakersfield-tickets-131205556351?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield, CA",AnalyticsWEEK,http://analyticsweek.com,https://www.facebook.com/analyticsweek,https://www.twitter.com/analyticsweek,N/A
AnalyticsWeek Virtual Job Fair / Career Networking Event #Bakersfield,https://www.eventbrite.com/e/analyticsweek-virtual-job-fair-career-networking-event-bakersfield-tickets-131205556351?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event Only Bakersfield, CA",AnalyticsWEEK,http://analyticsweek.com,https://www.facebook.com/analyticsweek,https://www.twitter.com/analyticsweek,N/A
#DiversityHire Virtual Job Fair / Career Expo #Diversity Event #Bakersfield,https://www.eventbrite.com/e/diversityhire-virtual-job-fair-career-expo-diversity-event-bakersfield-tickets-129423171189?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#DiversityHire Virtual Job Fair / Career Expo #Diversity Event #Bakersfield,https://www.eventbrite.com/e/diversityhire-virtual-job-fair-career-expo-diversity-event-bakersfield-tickets-129423171189?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event Only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#VeteranWorks Virtual Job Fair / Career Expo #Veterans Event #Bakersfield,https://www.eventbrite.com/e/veteranworks-virtual-job-fair-career-expo-veterans-event-bakersfield-tickets-128998703595?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield  , CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#VeteranWorks Virtual Job Fair / Career Expo #Veterans Event #Bakersfield,https://www.eventbrite.com/e/veteranworks-virtual-job-fair-career-expo-veterans-event-bakersfield-tickets-128998703595?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event Only Bakersfield  , CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
Gaslight Holiday Extravaganza-Heartland Charter School,https://www.eventbrite.com/e/gaslight-holiday-extravaganza-heartland-charter-school-tickets-680330957207?aff=ebdssbdestsearch,,"Sat, Dec 16 •  1:00 PM ","Gaslight Melodrama Theatre 12748 Jomani Drive Bakersfield, CA 93312",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
Gaslight Holiday Extravaganza-Heartland Charter School,https://www.eventbrite.com/e/gaslight-holiday-extravaganza-heartland-charter-school-tickets-680330957207?aff=ebdssbdestsearch,,N/A,"Gaslight Melodrama Theatre 12748 Jomani Drive Bakersfield, CA 93312",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
Home for the Holidays Concert with BSO-Heartland  Charter School,https://www.eventbrite.com/e/home-for-the-holidays-concert-with-bso-heartland-charter-school-tickets-735453700817?aff=ebdssbdestsearch,,"Fri, Dec 1 •  6:00 PM ","Mechanics Bank Arena, Theater and Convention Center 1001 Truxtun Avenue Bakersfield, CA 93301",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
Home for the Holidays Concert with BSO-Heartland  Charter School,https://www.eventbrite.com/e/home-for-the-holidays-concert-with-bso-heartland-charter-school-tickets-735453700817?aff=ebdssbdestsearch,,N/A,"Mechanics Bank Arena, Theater and Convention Center 1001 Truxtun Avenue Bakersfield, CA 93301",Heartland Charter School,https://heartlandcharterschool.com/,N/A,N/A,N/A
#EnergyHires Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/energyhires-virtual-job-fair-career-expo-event-bakersfield-tickets-131930344211?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield, CA",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#EnergyHires Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/energyhires-virtual-job-fair-career-expo-event-bakersfield-tickets-131930344211?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event Only Bakersfield, CA",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#JobsOffice Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/jobsoffice-virtual-job-fair-career-expo-event-bakersfield-tickets-122345359263?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#JobsOffice Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/jobsoffice-virtual-job-fair-career-expo-event-bakersfield-tickets-122345359263?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event Only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Auditors and #Advisors Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/auditors-and-advisors-virtual-job-fair-career-expo-event-bakersfield-tickets-257706897267?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Auditors and #Advisors Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/auditors-and-advisors-virtual-job-fair-career-expo-event-bakersfield-tickets-257706897267?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Remote2dot0 Virtual Job Fair / Career Expo Even #Bakersfield,https://www.eventbrite.com/e/remote2dot0-virtual-job-fair-career-expo-even-bakersfield-tickets-257637098497?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Remote2dot0 Virtual Job Fair / Career Expo Even #Bakersfield,https://www.eventbrite.com/e/remote2dot0-virtual-job-fair-career-expo-even-bakersfield-tickets-257637098497?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#RetailHires Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/retailhires-virtual-job-fair-career-expo-event-bakersfield-tickets-255817907247?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Bakersfield Virtual Event only Bakersfield, CA",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#RetailHires Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/retailhires-virtual-job-fair-career-expo-event-bakersfield-tickets-255817907247?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#FoodServes Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/foodserves-virtual-job-fair-career-expo-event-bakersfield-tickets-256597318487?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#FoodServes Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/foodserves-virtual-job-fair-career-expo-event-bakersfield-tickets-256597318487?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
Monthly #NonProfit Virtual JobExpo / Career Fair #Bakersfield,https://www.eventbrite.com/e/monthly-nonprofit-virtual-jobexpo-career-fair-bakersfield-tickets-171221366717?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event only Bakersfield, CA",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
Monthly #NonProfit Virtual JobExpo / Career Fair #Bakersfield,https://www.eventbrite.com/e/monthly-nonprofit-virtual-jobexpo-career-fair-bakersfield-tickets-171221366717?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
Monthly #USGov Virtual JobExpo / Career Fair #Bakersfield,https://www.eventbrite.com/e/monthly-usgov-virtual-jobexpo-career-fair-bakersfield-tickets-171320092007?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event only Bakersfield, CA",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
Monthly #USGov Virtual JobExpo / Career Fair #Bakersfield,https://www.eventbrite.com/e/monthly-usgov-virtual-jobexpo-career-fair-bakersfield-tickets-171320092007?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
#MFGClub Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/mfgclub-virtual-job-fair-career-expo-event-bakersfield-tickets-257204594867?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#MFGClub Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/mfgclub-virtual-job-fair-career-expo-event-bakersfield-tickets-257204594867?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Mechanics Port Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/mechanics-port-virtual-job-fair-career-expo-event-bakersfield-tickets-256970524757?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Mechanics Port Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/mechanics-port-virtual-job-fair-career-expo-event-bakersfield-tickets-256970524757?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#TechnicianHires Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/technicianhires-virtual-job-fair-career-expo-event-bakersfield-tickets-256019710847?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Bakersfield Virtual Event only Bakersfield, CA",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#TechnicianHires Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/technicianhires-virtual-job-fair-career-expo-event-bakersfield-tickets-256019710847?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#SanitationHires Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/sanitationhires-virtual-job-fair-career-expo-event-bakersfield-tickets-256081716307?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#SanitationHires Virtual Job Fair / Career Expo Event #Bakersfield,https://www.eventbrite.com/e/sanitationhires-virtual-job-fair-career-expo-event-bakersfield-tickets-256081716307?aff=ebdssbdestsearch,,N/A,"Bakersfield Virtual Event only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
