Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
2023 FuelFest Scottsdale Vendors,https://www.eventbrite.com/e/2023-fuelfest-scottsdale-vendors-tickets-498322133917?aff=ebdssbdestsearch,,N/A,"WestWorld of Scottsdale 16601 North Pima Road Scottsdale, AZ 85260",FuelFest,http://www.fuelfest.com,https://www.facebook.com/fuelfest,https://www.twitter.com/codywalkerroww,N/A
OktoberWest - a Kierland After Dark Event,https://www.eventbrite.com/e/oktoberwest-a-kierland-after-dark-event-tickets-704672222587?aff=ebdssbdestsearch,,"Sat, Oct 21 •  7:00 PM ","The Westin Kierland Resort & Spa 6902 East Greenway Parkway Scottsdale, AZ 85254",The Westin Kierland Resort & Spa,https://www.marriott.com/en-us/hotels/phxws-the-westin-kierland-resort-and-spa/overview/?EM=DNM_WESTINKIERLAND.COM,N/A,N/A,N/A
OktoberWest - a Kierland After Dark Event,https://www.eventbrite.com/e/oktoberwest-a-kierland-after-dark-event-tickets-704672222587?aff=ebdssbdestsearch,,N/A,"The Westin Kierland Resort & Spa 6902 East Greenway Parkway Scottsdale, AZ 85254",The Westin Kierland Resort & Spa,https://www.marriott.com/en-us/hotels/phxws-the-westin-kierland-resort-and-spa/overview/?EM=DNM_WESTINKIERLAND.COM,N/A,N/A,N/A
Kierland Fine Art & Wine Festival,https://www.eventbrite.com/e/kierland-fine-art-wine-festival-tickets-689593933017?aff=ebdssbdestsearch,,N/A,"Kierland Commons 15205 North Kierland Boulevard Scottsdale, AZ 85254",Arizona Wine Events,http://experiencearizonawine.com/,N/A,N/A,N/A
Kierland Fine Art & Wine Festival,https://www.eventbrite.com/e/kierland-fine-art-wine-festival-tickets-689593933017?aff=ebdssbdestsearch,,N/A,"Kierland Commons 15205 North Kierland Boulevard Scottsdale, AZ 85254",Arizona Wine Events,http://experiencearizonawine.com/,N/A,N/A,N/A
World Community Autumn Festival,https://www.eventbrite.com/e/world-community-autumn-festival-tickets-672709150177?aff=ebdssbdestsearch,,"Fri, Oct 27 •  4:00 PM ","8901 E Raintree Dr suite 160 8901 East Raintree Drive #suite 160 Scottsdale, AZ 85260",Arizona Institute for Autism,https://www.azinstitute4autism.com/,https://www.facebook.com/114880900797124,N/A,N/A
World Community Autumn Festival,https://www.eventbrite.com/e/world-community-autumn-festival-tickets-672709150177?aff=ebdssbdestsearch,,N/A,"8901 E Raintree Dr suite 160 8901 East Raintree Drive #suite 160 Scottsdale, AZ 85260",Arizona Institute for Autism,https://www.azinstitute4autism.com/,https://www.facebook.com/114880900797124,N/A,N/A
Heritage Academy K-8 & Liberty Kids Preschool Open House,https://www.eventbrite.com/e/heritage-academy-k-8-liberty-kids-preschool-open-house-tickets-727676759777?aff=ebdssbdestsearch,,"Wed, Oct 18 •  5:00 PM ","6753 West Pinnacle Peak Road, Glendale, AZ, USA 6753 West Pinnacle Peak Road Glendale, AZ 85310",Heritage Academy,N/A,N/A,N/A,N/A
Heritage Academy K-8 & Liberty Kids Preschool Open House,https://www.eventbrite.com/e/heritage-academy-k-8-liberty-kids-preschool-open-house-tickets-727676759777?aff=ebdssbdestsearch,,N/A,"6753 West Pinnacle Peak Road, Glendale, AZ, USA 6753 West Pinnacle Peak Road Glendale, AZ 85310",Heritage Academy,N/A,N/A,N/A,N/A
E&S Orthodontics Grateful Grins: A Salute to Veterans,https://www.eventbrite.com/e/es-orthodontics-grateful-grins-a-salute-to-veterans-tickets-722199497137?aff=ebdssbdestsearch,,"Fri, Nov 10 •  5:00 PM ","8272 W Lake Pleasant Pkwy #209 8272 West Lake Pleasant Parkway #209 Peoria, AZ 85382",E&S Orthodontics,https://www.esorthodontics.com/,N/A,N/A,N/A
E&S Orthodontics Grateful Grins: A Salute to Veterans,https://www.eventbrite.com/e/es-orthodontics-grateful-grins-a-salute-to-veterans-tickets-722199497137?aff=ebdssbdestsearch,,N/A,"8272 W Lake Pleasant Pkwy #209 8272 West Lake Pleasant Parkway #209 Peoria, AZ 85382",E&S Orthodontics,https://www.esorthodontics.com/,N/A,N/A,N/A
Seasonal Alchemy,https://www.eventbrite.com/e/seasonal-alchemy-tickets-733632513597?aff=ebdssbdestsearch,,"Fri, Nov 10 •  6:00 PM ","Abundant Space, North Scottsdale Road, Scottsdale, AZ, USA 13610 North Scottsdale Road #Suite 11 Scottsdale, AZ 85254",N/A,N/A,N/A,N/A,N/A
Seasonal Alchemy,https://www.eventbrite.com/e/seasonal-alchemy-tickets-733632513597?aff=ebdssbdestsearch,,N/A,"Abundant Space, North Scottsdale Road, Scottsdale, AZ, USA 13610 North Scottsdale Road #Suite 11 Scottsdale, AZ 85254",N/A,N/A,N/A,N/A,N/A
West Valley Wine Festival,https://www.eventbrite.com/e/west-valley-wine-festival-tickets-729146896997?aff=ebdssbdestsearch,,Saturday • 12:00 PM,"Turquoise Wine Cellar & Tasting Room, West Union Hills Drive, Glendale, AZ, USA 8160 West Union Hills Drive ##B200 Glendale, AZ 85308",N/A,N/A,N/A,N/A,N/A
West Valley Wine Festival,https://www.eventbrite.com/e/west-valley-wine-festival-tickets-729146896997?aff=ebdssbdestsearch,,N/A,"Turquoise Wine Cellar & Tasting Room, West Union Hills Drive, Glendale, AZ, USA 8160 West Union Hills Drive ##B200 Glendale, AZ 85308",N/A,N/A,N/A,N/A,N/A
October Wine Festival,https://www.eventbrite.com/e/october-wine-festival-tickets-710502029697?aff=ebdssbdestsearch,,Saturday • 12:00 PM,"Turquoise Wine Cellar & Tasting Room 8160 West Union Hills Drive ##B200 Glendale, AZ 85308",Turquoise Wine Cellar and Tasting Room,https://www.turquoisewinebar.com,N/A,N/A,N/A
October Wine Festival,https://www.eventbrite.com/e/october-wine-festival-tickets-710502029697?aff=ebdssbdestsearch,,N/A,"Turquoise Wine Cellar & Tasting Room 8160 West Union Hills Drive ##B200 Glendale, AZ 85308",Turquoise Wine Cellar and Tasting Room,https://www.turquoisewinebar.com,N/A,N/A,N/A
Craft Fair,https://www.eventbrite.com/e/craft-fair-tickets-706075208957?aff=ebdssbdestsearch,,Saturday • 10:00 AM,"20015 N 108th Ave 20015 North 108th Avenue Sun City, AZ 85373",Ventana Lakes,N/A,N/A,N/A,N/A
Craft Fair,https://www.eventbrite.com/e/craft-fair-tickets-706075208957?aff=ebdssbdestsearch,,N/A,"20015 N 108th Ave 20015 North 108th Avenue Sun City, AZ 85373",Ventana Lakes,N/A,N/A,N/A,N/A
Thanxchrismukkah — a super rad winter festival!,https://www.eventbrite.com/e/thanxchrismukkah-a-super-rad-winter-festival-tickets-732203258657?aff=ebdssbdestsearch,,"Sat, Dec 2 •  10:00 AM ","Grounded32 13651 North 32nd Street Phoenix, AZ 85032",Grounded32,http://grounded32.org,https://www.facebook.com/groundedphx,N/A,N/A
Thanxchrismukkah — a super rad winter festival!,https://www.eventbrite.com/e/thanxchrismukkah-a-super-rad-winter-festival-tickets-732203258657?aff=ebdssbdestsearch,,N/A,"Grounded32 13651 North 32nd Street Phoenix, AZ 85032",Grounded32,http://grounded32.org,https://www.facebook.com/groundedphx,N/A,N/A
Fountain Festival of Fine Arts & Crafts,https://www.eventbrite.com/e/fountain-festival-of-fine-arts-crafts-tickets-690366313227?aff=ebdssbdestsearch,,"Fri, Nov 10 •  10:00 AM ","Avenue of the Fountains & Saguaro Blvd 16872 East Avenue of the Fountains Fountain Hills, AZ 85268",Hannah Toth,https://fhchamber.com/oktoberfest,N/A,N/A,N/A
Fountain Festival of Fine Arts & Crafts,https://www.eventbrite.com/e/fountain-festival-of-fine-arts-crafts-tickets-690366313227?aff=ebdssbdestsearch,,N/A,"Avenue of the Fountains & Saguaro Blvd 16872 East Avenue of the Fountains Fountain Hills, AZ 85268",Hannah Toth,https://fhchamber.com/oktoberfest,N/A,N/A,N/A
SCWCC Fall Festival,https://www.eventbrite.com/e/scwcc-fall-festival-tickets-681237017257?aff=ebdssbdestsearch,,"Sat, Oct 21 •  11:00 AM ","SCW Christian Church 20803 N 151st Ave Sun City West, AZ 85375","New Jerusalem, LLC",https://thurane.com,https://www.facebook.com/thuraneofnj,https://www.twitter.com/thurane,N/A
SCWCC Fall Festival,https://www.eventbrite.com/e/scwcc-fall-festival-tickets-681237017257?aff=ebdssbdestsearch,,N/A,"SCW Christian Church 20803 N 151st Ave Sun City West, AZ 85375","New Jerusalem, LLC",https://thurane.com,https://www.facebook.com/thuraneofnj,https://www.twitter.com/thurane,N/A
FREE Halloween Party!!!,https://www.eventbrite.com/e/free-halloween-party-registration-723553817947?aff=ebdssbdestsearch,,"Sun, Oct 29 •  9:30 AM ","Christ's Community Church 4530 West Thunderbird Road Glendale, AZ 85306",Christ's Community Church,https://cccaz.org,https://www.facebook.com/137312113058365,N/A,N/A
FREE Halloween Party!!!,https://www.eventbrite.com/e/free-halloween-party-registration-723553817947?aff=ebdssbdestsearch,,N/A,"Christ's Community Church 4530 West Thunderbird Road Glendale, AZ 85306",Christ's Community Church,https://cccaz.org,https://www.facebook.com/137312113058365,N/A,N/A
ACE AND TONES FALLOUT FEST,https://www.eventbrite.com/e/ace-and-tones-fallout-fest-tickets-716595515477?aff=ebdssbdestsearch,,"Fri, Nov 17 •  7:00 PM ","AZWAYTOOACTIVE 2323 West Mescal Street Phoenix, AZ 85029",KILLVCE,N/A,N/A,N/A,N/A
ACE AND TONES FALLOUT FEST,https://www.eventbrite.com/e/ace-and-tones-fallout-fest-tickets-716595515477?aff=ebdssbdestsearch,,N/A,"AZWAYTOOACTIVE 2323 West Mescal Street Phoenix, AZ 85029",KILLVCE,N/A,N/A,N/A,N/A
3rd Annual Family Fun Halloween Bash,https://www.eventbrite.com/e/3rd-annual-family-fun-halloween-bash-tickets-692701407557?aff=ebdssbdestsearch,,"Sat, Oct 28 •  10:00 AM ","OdySea in the Desert 9500 East Vía de Ventura Scottsdale, AZ 85256",Family Fun AZ LLC,N/A,N/A,N/A,N/A
3rd Annual Family Fun Halloween Bash,https://www.eventbrite.com/e/3rd-annual-family-fun-halloween-bash-tickets-692701407557?aff=ebdssbdestsearch,,N/A,"OdySea in the Desert 9500 East Vía de Ventura Scottsdale, AZ 85256",Family Fun AZ LLC,N/A,N/A,N/A,N/A
5th Annual Family Fun Harvest Festival,https://www.eventbrite.com/e/5th-annual-family-fun-harvest-festival-tickets-716532677527?aff=ebdssbdestsearch,,"Sat, Nov 18 •  10:00 AM ","Arizona Boardwalk 9500 East Vía de Ventura Scottsdale, AZ 85256",Family Fun AZ LLC,N/A,N/A,N/A,N/A
5th Annual Family Fun Harvest Festival,https://www.eventbrite.com/e/5th-annual-family-fun-harvest-festival-tickets-716532677527?aff=ebdssbdestsearch,,N/A,"Arizona Boardwalk 9500 East Vía de Ventura Scottsdale, AZ 85256",Family Fun AZ LLC,N/A,N/A,N/A,N/A
Macaroni Kid Scottsdale Annual Fall Festival,https://www.eventbrite.com/e/macaroni-kid-scottsdale-annual-fall-festival-tickets-695481863977?aff=ebdssbdestsearch,,"Sat, Oct 21 •  2:00 PM ","Arizona Boardwalk 9500 East Vía de Ventura Scottsdale, AZ 85256",Macaroni KID Scottsdale at the Arizona Boardwalk,N/A,N/A,N/A,N/A
Macaroni Kid Scottsdale Annual Fall Festival,https://www.eventbrite.com/e/macaroni-kid-scottsdale-annual-fall-festival-tickets-695481863977?aff=ebdssbdestsearch,,N/A,"Arizona Boardwalk 9500 East Vía de Ventura Scottsdale, AZ 85256",Macaroni KID Scottsdale at the Arizona Boardwalk,N/A,N/A,N/A,N/A
"PHOENIX CAREER FAIR - OCTOBER 19, 2023",https://www.eventbrite.com/e/phoenix-career-fair-october-19-2023-tickets-510385525847?aff=ebdssbdestsearch,,"Thu, Oct 19 •  11:00 AM ","DoubleTree by Hilton Phoenix North 10220 North Metro Parkway East Phoenix, AZ 85051",HIRE EVENTS,N/A,https://www.facebook.com/profile.php?id=100087323306699,https://www.twitter.com/ann_blok,N/A
"PHOENIX CAREER FAIR - OCTOBER 19, 2023",https://www.eventbrite.com/e/phoenix-career-fair-october-19-2023-tickets-510385525847?aff=ebdssbdestsearch,,N/A,"DoubleTree by Hilton Phoenix North 10220 North Metro Parkway East Phoenix, AZ 85051",HIRE EVENTS,N/A,https://www.facebook.com/profile.php?id=100087323306699,https://www.twitter.com/ann_blok,N/A
"PHOENIX CHAMPIONS OF DIVERSITY CAREER FAIR- OCTOBER 19, 2023",https://www.eventbrite.com/e/phoenix-champions-of-diversity-career-fair-october-19-2023-tickets-520183722517?aff=ebdssbdestsearch,,"Thu, Oct 19 •  11:00 AM ","DoubleTree by Hilton Phoenix North 10220 North Metro Parkway East Phoenix, AZ 85051",Career Town,https://www.careertown.net,https://www.facebook.com/465299672473081,https://www.twitter.com/CareerTwn,N/A
"PHOENIX CHAMPIONS OF DIVERSITY CAREER FAIR- OCTOBER 19, 2023",https://www.eventbrite.com/e/phoenix-champions-of-diversity-career-fair-october-19-2023-tickets-520183722517?aff=ebdssbdestsearch,,N/A,"DoubleTree by Hilton Phoenix North 10220 North Metro Parkway East Phoenix, AZ 85051",Career Town,https://www.careertown.net,https://www.facebook.com/465299672473081,https://www.twitter.com/CareerTwn,N/A
Friday - Million Dollar Mingle VIP Black Card Party (11/3/23),https://www.eventbrite.com/e/friday-million-dollar-mingle-vip-black-card-party-11323-tickets-707131719007?aff=ebdssbdestsearch,,"Fri, Nov 3 •  8:00 PM ","EMBASSY SUITES HILTON SCOTTSDALE RESORT 5001 N Scottsdale Rd Scottsdale, AZ 85250",AC Caswell,N/A,https://www.facebook.com/milliondollarmingleaz,https://www.twitter.com/@ac_caswell,N/A
Friday - Million Dollar Mingle VIP Black Card Party (11/3/23),https://www.eventbrite.com/e/friday-million-dollar-mingle-vip-black-card-party-11323-tickets-707131719007?aff=ebdssbdestsearch,,N/A,"EMBASSY SUITES HILTON SCOTTSDALE RESORT 5001 N Scottsdale Rd Scottsdale, AZ 85250",AC Caswell,N/A,https://www.facebook.com/milliondollarmingleaz,https://www.twitter.com/@ac_caswell,N/A
Artisan Treasures 2023 Christmas Market,https://www.eventbrite.com/e/artisan-treasures-2023-christmas-market-tickets-710125994967?aff=ebdssbdestsearch,,"Sat, Nov 25 •  10:00 AM ","15850 N Bullard Ave 15850 North Bullard Avenue Surprise, AZ 85374",Wood & Me dba Artisan Treasures Events,http://www.woodnme.com,N/A,N/A,N/A
Artisan Treasures 2023 Christmas Market,https://www.eventbrite.com/e/artisan-treasures-2023-christmas-market-tickets-710125994967?aff=ebdssbdestsearch,,N/A,"15850 N Bullard Ave 15850 North Bullard Avenue Surprise, AZ 85374",Wood & Me dba Artisan Treasures Events,http://www.woodnme.com,N/A,N/A,N/A
Spa Market,https://www.eventbrite.com/e/spa-market-tickets-715595063097?aff=ebdssbdestsearch,,Tomorrow • 5:00 PM,"Andaz Scottsdale Resort & Bungalows 6114 North Scottsdale Road Scottsdale, AZ 85253",Andaz Scottsdale Resort & Bungalows,N/A,https://www.facebook.com/andazscottsdale,https://www.twitter.com/andazscottsdale,N/A
Spa Market,https://www.eventbrite.com/e/spa-market-tickets-715595063097?aff=ebdssbdestsearch,,N/A,"Andaz Scottsdale Resort & Bungalows 6114 North Scottsdale Road Scottsdale, AZ 85253",Andaz Scottsdale Resort & Bungalows,N/A,https://www.facebook.com/andazscottsdale,https://www.twitter.com/andazscottsdale,N/A
First Christian Church Fall Festival and Car Show,https://www.eventbrite.com/e/first-christian-church-fall-festival-and-car-show-tickets-725536127087?aff=ebdssbdestsearch,,"Sun, Oct 22 •  2:00 PM ","7405 East McDonald Drive, Scottsdale, AZ, USA 7405 East McDonald Drive Scottsdale, AZ 85250",N/A,N/A,N/A,N/A,N/A
First Christian Church Fall Festival and Car Show,https://www.eventbrite.com/e/first-christian-church-fall-festival-and-car-show-tickets-725536127087?aff=ebdssbdestsearch,,N/A,"7405 East McDonald Drive, Scottsdale, AZ, USA 7405 East McDonald Drive Scottsdale, AZ 85250",N/A,N/A,N/A,N/A,N/A
Holiday Market,https://www.eventbrite.com/e/holiday-market-tickets-731324119127?aff=ebdssbdestsearch,,"Fri, Dec 1 •  5:00 PM ","Andaz Scottsdale Resort & Bungalows 6114 North Scottsdale Road Scottsdale, AZ 85253",Andaz Scottsdale Resort & Bungalows,N/A,https://www.facebook.com/andazscottsdale,https://www.twitter.com/andazscottsdale,N/A
Holiday Market,https://www.eventbrite.com/e/holiday-market-tickets-731324119127?aff=ebdssbdestsearch,,N/A,"Andaz Scottsdale Resort & Bungalows 6114 North Scottsdale Road Scottsdale, AZ 85253",Andaz Scottsdale Resort & Bungalows,N/A,https://www.facebook.com/andazscottsdale,https://www.twitter.com/andazscottsdale,N/A
The Spooktacular Fall Festival and Trick-Or-Treat Event,https://www.eventbrite.com/e/the-spooktacular-fall-festival-and-trick-or-treat-event-tickets-720891514927?aff=ebdssbdestsearch,,"Sat, Oct 21 •  9:00 AM ","Glendale Adult Center, West Brown Street, Glendale, AZ, USA 5970 West Brown Street Glendale, AZ 85302",Maricopa County WIC,N/A,N/A,N/A,N/A
The Spooktacular Fall Festival and Trick-Or-Treat Event,https://www.eventbrite.com/e/the-spooktacular-fall-festival-and-trick-or-treat-event-tickets-720891514927?aff=ebdssbdestsearch,,N/A,"Glendale Adult Center, West Brown Street, Glendale, AZ, USA 5970 West Brown Street Glendale, AZ 85302",Maricopa County WIC,N/A,N/A,N/A,N/A
