State,County,City,Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
New York,New York,New York,SASAFF - SLA Art Space Animation Film Festival 2023,https://www.eventbrite.com/e/sasaff-sla-art-space-animation-film-festival-2023-tickets-730667334667?aff=ebdssbdestsearch,,"Wed, Oct 25 •  7:00 PM  + 11 more","SLA Art Space 307 West 30th Street New York, NY 10001",Lithuanian Alliance of America,https://www.laa-sla.org/about,,,
New York,New York,New York,Thanksgiving Bazaar,https://www.eventbrite.com/e/thanksgiving-bazaar-tickets-695029320407?aff=ebdssbdestsearch,,"Sun, Nov 19 •  10:00 AM ","Grand Bazaar NYC 100 West 77th Street New York, NY 10024",Grand Bazaar NYC,https://grandbazaarnyc.org/,https://www.facebook.com/GrandBazaarNYC,https://www.twitter.com/GrandBazaarNYC,
New York,New York,New York,Silly Inventions Secret Speakeasy Sun Oct 15th 8pm,https://www.eventbrite.com/e/silly-inventions-secret-speakeasy-sun-oct-15th-8pm-tickets-723669814897?aff=ebdssbdestsearch,,Sunday • 8:00 PM,"The Museum of Interesting Things Secret Speakeasy 177 Prince Street New York, NY 10012",The Museum of Interesting Things,http://www.museumofinterestingthings.org/,https://www.facebook.com/museumthings,https://www.twitter.com/dennydaniel,
New York,New York,New York,The Harlem Roots & Rhythm Urban Dance Fest 2023 - Day One !,https://www.eventbrite.com/e/the-harlem-roots-rhythm-urban-dance-fest-2023-day-one-tickets-732817355437?aff=ebdssbdestsearch,,"Fri, Nov 3 •  6:00 PM ","Harlem School of the Arts 645 Saint Nicholas Avenue New York, NY 10030",The Harlem Swing Dance Society,,https://www.facebook.com/HarlemSwingDanceClasses,,
New York,Kings,Brooklyn,All Festival Pass,https://www.eventbrite.com/e/all-festival-pass-tickets-724284583687?aff=ebdssbdestsearch,,"Wed, Oct 25 •  6:00 PM ","Williamsburg Cinemas 217 Grand Street Brooklyn, NY 11211",Bushwick Film Festival,https://watch.bushwickfilmfestival.com/,https://www.facebook.com/BushwickFilmFestival,,
New York,Kings,Brooklyn,Weekend Pass,https://www.eventbrite.com/e/weekend-pass-tickets-724282698047?aff=ebdssbdestsearch,,"Wed, Oct 25 •  6:00 PM ","Williamsburg Cinemas 217 Grand Street Brooklyn, NY 11211",Bushwick Film Festival,https://watch.bushwickfilmfestival.com/,https://www.facebook.com/BushwickFilmFestival,,
New York,Kings,Brooklyn,Week Day Pass (1) Day,https://www.eventbrite.com/e/week-day-pass-1-day-tickets-724281033067?aff=ebdssbdestsearch,,"Wed, Oct 25 •  6:00 PM ","Williamsburg Cinemas 217 Grand Street Brooklyn, NY 11211",Bushwick Film Festival,https://watch.bushwickfilmfestival.com/,https://www.facebook.com/BushwickFilmFestival,,
New York,New York,New York,Autumn Brunch & Shop Bazaar,https://www.eventbrite.com/e/autumn-brunch-shop-bazaar-tickets-677655023417?aff=ebdssbdestsearch,,"Sun, Nov 5 •  10:00 AM ","Grand Bazaar NYC 100 West 77th Street New York, NY 10024",Grand Bazaar NYC,https://grandbazaarnyc.org/,https://www.facebook.com/GrandBazaarNYC,https://www.twitter.com/GrandBazaarNYC,
New York,Kings,Brooklyn,Movie Industry Conference,https://www.eventbrite.com/e/movie-industry-conference-tickets-724277342027?aff=ebdssbdestsearch,,"Sun, Oct 29 •  10:00 AM ","Be Electric Studios 352 Troutman Street Brooklyn, NY 11237",Bushwick Film Festival,https://watch.bushwickfilmfestival.com/,https://www.facebook.com/BushwickFilmFestival,,
New Jersey,Essex,Newark,Community Day: Ballantine Funfair,https://www.eventbrite.com/e/community-day-ballantine-funfair-tickets-719770060627?aff=ebdssbdestsearch,,"Sat, Nov 18 •  12:00 PM ","The Newark Museum of Art 49 Washington Street Newark, NJ 07102",The Newark Museum of Art,http://www.newarkmuseumart.org,https://www.facebook.com/NewarkMuseumArt,https://www.twitter.com/NewarkMuseumArt,
New York,Kings,Brooklyn,HalloweenTown,https://www.eventbrite.com/e/halloweentown-tickets-723946362057?aff=ebdssbdestsearch,,"Fri, Oct 27 •  8:00 PM ","Dumbo, Brooklyn, NY, USA Dumbo, Brooklyn, NY, USA Brooklyn, NY 11201",HalloweenTown.Nyc,,,,
New York,New York,New York,One-of-a-Kind Bazaar,https://www.eventbrite.com/e/one-of-a-kind-bazaar-tickets-677659286167?aff=ebdssbdestsearch,,"Sun, Nov 12 •  10:00 AM ","Grand Bazaar NYC 100 West 77th Street New York, NY 10024",Grand Bazaar NYC,https://grandbazaarnyc.org/,https://www.facebook.com/GrandBazaarNYC,https://www.twitter.com/GrandBazaarNYC,
New York,Queens,Corona,15th Annual Langston Hughes Literary Arts Festival: Voices and Stories,https://www.eventbrite.com/e/15th-annual-langston-hughes-literary-arts-festival-voices-and-stories-tickets-723612102277?aff=ebdssbdestsearch,,"Sat, Oct 28 •  12:00 PM ","Queens Public Library Langston Hughes 100-01 Northern Boulevard Queens, NY 11368",Queens Public Library,,https://www.facebook.com/QPLNYC,https://www.twitter.com/QPLNYC,
New York,Queens,Astoria,Fall Festival - For PS 166Q Community,https://www.eventbrite.com/e/fall-festival-for-ps-166q-community-tickets-722265514597?aff=ebdssbdestsearch,,"Wed, Oct 25 •  5:00 PM ","P.S. 166Q The Henry Gradstein School, 35th Avenue, Queens, NY, USA 33-09 35th Avenue Queens, NY 11106",PTA of PS 166q,,,,
New York,New York,New York,NYCHA Resource Fair Community Baby Shower,https://www.eventbrite.com/e/nycha-resource-fair-community-baby-shower-tickets-696668874357?aff=ebdssbdestsearch,,"Sat, Nov 4 •  1:00 PM ","Rutgers Community Center 200 Madison Street New York, NY 10002",NYCHA,,,,
New Jersey,Essex,Newark,"SPOOKYFEST WEEKEND PASS - DEVIL MASTER, NUNSLAUGHTER, OUTER HEAVEN, NO/MAS",https://www.eventbrite.com/e/spookyfest-weekend-pass-devil-master-nunslaughter-outer-heaven-nomas-tickets-700538749257?aff=ebdssbdestsearch,,"Fri, Oct 27 •  8:00 PM ","QXT’s and The Meat Locker 248 Mulberry Street Newark, NJ 07102",SPOOKYFEST,,,,
New Jersey,Essex,Short Hills,Millburn-Short Hills Street Fair & Craft Show,https://www.eventbrite.com/e/millburn-short-hills-street-fair-craft-show-tickets-510167694307?aff=ebdssbdestsearch,,"Sun, Oct 22 •  11:00 AM ","Downtown Millburn NJ Millburn Ave and Main St Millburn, NJ 07078",StreetFairs.org,,,,
New York,New York,New York,Hester Street Fair - Halloween Weekend,https://www.eventbrite.com/e/hester-street-fair-halloween-weekend-tickets-693397329077?aff=ebdssbdestsearch,,"Sat, Oct 28 •  11:00 AM ","89 South St 89 South Street New York, NY 10038",Hester Street Fair,,https://www.facebook.com/hesterstreetfair,https://www.twitter.com/hesterstfair,
New York,Richmond,Staten Island,Day of Dignity - FREE Haircuts and Hair braiding,https://www.eventbrite.com/e/day-of-dignity-free-haircuts-and-hair-braiding-tickets-728082423127?aff=ebdssbdestsearch,,Saturday • 1:00 PM,"Corporal Thompson Park 1347 Staten Island, NY 10310",Jamilah LaSalle,,https://www.facebook.com/baituljamaat,https://www.twitter.com/@baituljamaat,
New York,Kings,Brooklyn,Treats on the Trails,https://www.eventbrite.com/e/treats-on-the-trails-tickets-708653189767?aff=ebdssbdestsearch,,"Sun, Oct 29 •  1:00 PM ","Shirley Chisholm State Park - Hendrix Creek Patio 1750 Pennsylvania Ave Brooklyn, NY 11239",Shirley Chisholm Environmental Education Team,,,,
New York,New York,New York,Day of the Dead | Día de Muertos,https://www.eventbrite.com/e/day-of-the-dead-dia-de-muertos-tickets-722985237307?aff=ebdssbdestsearch,,"Fri, Oct 27 •  11:00 AM  + 2 more","St. Marks Church-In-The-Bowery 131 East 10th Street New York, NY 10003",Mano a Mano: Mexican Culture Without Borders,http://www.manoamano.us,https://www.facebook.com/MexCulture,https://www.twitter.com/MexCulture,
New York,Kings,Brooklyn,Greenpoint Children's Halloween Parade And Spooktacular Party 2023,https://www.eventbrite.com/e/greenpoint-childrens-halloween-parade-and-spooktacular-party-2023-tickets-64280265003?aff=ebdssbdestsearch,,,"Hide & Seek 593 Manhattan Avenue Brooklyn, NY 11222",Town Square BK,https://www.townsquarebk.org/,https://www.facebook.com/TownSquareBK,https://www.twitter.com/TownSquareBK,
New York,New York,New York,2023 Fungus Festival: Play Shroomscape with The Interbeing Project,https://www.eventbrite.com/e/2023-fungus-festival-play-shroomscape-with-the-interbeing-project-tickets-725701872837?aff=ebdssbdestsearch,,Sunday • 11:00 AM + 3 more,"11 Wards Meadow Loop 11 Wards Meadow Loop New York, NY 10035",New York Mycological Society,https://newyorkmyc.org,,,
New York,New York,New York,2023 Fungus Festival: Mushroom Walks with the New York Mycological Society,https://www.eventbrite.com/e/2023-fungus-festival-mushroom-walks-with-the-new-york-mycological-society-tickets-725709756417?aff=ebdssbdestsearch,,Sunday • 12:30 PM + 1 more,"11 Wards Meadow Loop 11 Wards Meadow Loop New York, NY 10035",New York Mycological Society,https://newyorkmyc.org,,,
New York,Queens,Flushing,ARCHITECTURE SHORT FILM FEST,https://www.eventbrite.com/e/architecture-short-film-fest-tickets-718999295247?aff=ebdssbdestsearch,,"Thu, Oct 19 •  6:00 PM ","Flushing Town Hall 137-35 Northern Boulevard Queens, NY 11354",Flushing Town Hall + QFArch + AIA Queens,,,,
New York,New York,New York,Trip to the Moon Secret Speakeasy Sun Oct 22nd 8pm,https://www.eventbrite.com/e/trip-to-the-moon-secret-speakeasy-sun-oct-22nd-8pm-tickets-723669915197?aff=ebdssbdestsearch,,"Sun, Oct 22 •  8:00 PM ","The Museum of Interesting Things - the loft in soho 177 Prince Street between Thompson & Sullivan New York, NY 10012",The Museum of Interesting Things,http://www.museumofinterestingthings.org/,https://www.facebook.com/museumthings,https://www.twitter.com/dennydaniel,
New York,Bronx,Bronx,38th Annual Bronx Halloween Parade,https://www.eventbrite.com/e/38th-annual-bronx-halloween-parade-tickets-679000357347?aff=ebdssbdestsearch,,"Sat, Oct 28 •  12:00 PM ","Westchester Avenue & Southern Boulevard Westchester Ave & Southern Blvd The Bronx, NY 10459",Bronx Community Board 2,,,,
New York,Kings,Brooklyn,Sparkles & Steps - A Family Diwali Event - Brooklyn,https://www.eventbrite.com/e/sparkles-steps-a-family-diwali-event-brooklyn-tickets-723782391617?aff=ebdssbdestsearch,,"Sat, Nov 4 •  4:00 PM ","Old First Reformed Church 729 Carroll Street Brooklyn, NY 11215",Aalokam,,,,
New York,New York,New York,From Italy with Love,https://www.eventbrite.com/e/from-italy-with-love-tickets-719901584017?aff=ebdssbdestsearch,,"Sun, Oct 29 •  5:00 PM ","Good Shepherd-Faith Presbyterian Church, West 66th Street, New York, NY, USA 152 West 66th Street New York, NY 10023",,,,,
New York,New York,New York,OPEN MIC NiGHT!  x NYC!,https://www.eventbrite.com/e/open-mic-night-x-nyc-tickets-716599748137?aff=ebdssbdestsearch,,"Wed, Oct 25 •  6:45 PM ","LOCATED IN LOWER EAST SIDE! 116 Eldridge street NEW YORK, NY 10002",@nightshiner.us,,,,
New York,Kings,Brooklyn,Celebrate NY Cider Week at Beer Witch,https://www.eventbrite.com/e/celebrate-ny-cider-week-at-beer-witch-tickets-726790438767?aff=ebdssbdestsearch,,Saturday • 12:00 PM,"Beer Witch 460 Bergen Street Brooklyn, NY 11217",Beer Witch,,,,
New York,Kings,Brooklyn,Fall Bake Fair at Nook,https://www.eventbrite.com/e/fall-bake-fair-at-nook-tickets-722763243317?aff=ebdssbdestsearch,,"Sun, Nov 5 •  11:00 AM ","Nook 45 Irving Avenue #Unit 1 Brooklyn, NY 11237",Nook,,,,
New York,Queens,Long Island City,ALL OWLS EVE,https://www.eventbrite.com/e/all-owls-eve-tickets-703812842157?aff=ebdssbdestsearch,,"Sat, Oct 28 •  9:30 PM ","The Cliffs at LIC 11-11 44th Drive Queens, NY 11101",New York City Climbing Collective,https://nycclimbingcollective.com/,,,
New York,New York,New York,Diwali with Brown Girl Bookshelf x Yu & Me Books,https://www.eventbrite.com/e/diwali-with-brown-girl-bookshelf-x-yu-me-books-tickets-730833351227?aff=ebdssbdestsearch,,"Sat, Nov 4 •  12:00 PM ","Seward Park Campus Library 350 Grand Street 4th Floor New York, NY 10002",Yu and Me Books,,,,
New York,New York,New York,"New York Job Fair December 14, 2023 - New York Career Fairs",https://www.eventbrite.com/e/new-york-job-fair-december-14-2023-new-york-career-fairs-tickets-514380214067?aff=ebdssbdestsearch,,"Thu, Dec 14 •  10:00 AM ","New York Virtual Job Fair New York, NY 10019",Job Fair Pro,,,,
New York,New York,New York,Grand Holiday Bazaar,https://www.eventbrite.com/e/grand-holiday-bazaar-tickets-677669296107?aff=ebdssbdestsearch,,"Sun, Nov 26 •  10:00 AM  + 3 more","Grand Bazaar NYC 100 West 77th Street New York, NY 10024",Grand Bazaar NYC,https://grandbazaarnyc.org/,https://www.facebook.com/GrandBazaarNYC,https://www.twitter.com/GrandBazaarNYC,
New Jersey,Essex,Orange,Spook-tacular Halloween Family Day and Kids Boo Festival,https://www.eventbrite.com/e/spook-tacular-halloween-family-day-and-kids-boo-festival-tickets-732457789967?aff=ebdssbdestsearch,,"Sun, Oct 29 •  1:00 PM ","169 Central Avenue, City of Orange, NJ, USA 169 Central Avenue City of Orange, NJ 07050",,,,,
New York,New York,New York,Art Exhibition: Nature Without Recognition: Is It About Human Blindness?,https://www.eventbrite.com/e/art-exhibition-nature-without-recognition-is-it-about-human-blindness-tickets-726952603807?aff=ebdssbdestsearch,,"Thu, Nov 16 •  12:00 PM ","532 Madison Ave 5th floor 532 Madison Avenue #5th floor New York, NY 10022",ArtSeeker Gallery,https://www.artseekerusa.com,https://www.facebook.com/speakulyant,,
New York,New York,New York,BRING & BUY,https://www.eventbrite.com/e/bring-buy-tickets-720519462107?aff=ebdssbdestsearch,,"Mon, Nov 6 •  6:00 PM ","Clodagh Design Studio 115 East 23rd Street 12th Floor New York, NY 10010",The Thorn Tree Project,http://www.thorntreeproject.org,https://www.facebook.com/TheThornTreeProject/,,
New York,New York,New York,Omega Oktoberfest,https://www.eventbrite.com/e/omega-oktoberfest-tickets-733679203247?aff=ebdssbdestsearch,,"Sat, Oct 21 •  2:00 PM ","The Grand Delancey, Norfolk Street, New York, NY, USA 81 Norfolk Street Located in The Market Line New York, NY 10002",,,,,
New York,Kings,Brooklyn,Closing Ceremony of the Egyptian American Film Festival,https://www.eventbrite.com/e/closing-ceremony-of-the-egyptian-american-film-festival-tickets-730498650127?aff=ebdssbdestsearch,,"Sun, Nov 5 •  6:30 PM ","The Theater at City Tech, Jay Street, Brooklyn, NY, USA 275 Jay Street Brooklyn, NY 11201",Nedaa Elwatan (newspaper),http://www.nedaaelwatan.com,https://www.facebook.com/103338908609037,,
New York,New York,New York,MJE Annual Blood Drive & Mitzvah Fair 2023- Your Day of Giving Back!,https://www.eventbrite.com/e/mje-annual-blood-drive-mitzvah-fair-2023-your-day-of-giving-back-tickets-714052890417?aff=ebdssbdestsearch,,"Sun, Nov 12 •  10:00 AM ","Manhattan Jewish Experience 131 West 86th Street Floor 10 New York, NY 10024",Manhattan Jewish Experience (MJE),,https://www.facebook.com/manhattanjewishexperience,https://www.twitter.com/m_j_experience,
New York,New York,New York,¡BÓTATE! 2023 Latinx Performance Festival,https://www.eventbrite.com/e/botate-2023-latinx-performance-festival-tickets-731331390877?aff=ebdssbdestsearch,,"Fri, Oct 27 •  7:00 PM ","JVS Project Space 181 East 108th Street New York, NY 10029",JVS Project Space,https://www.jvsprojectspace.com/about,,,
New York,Queens,Astoria,PokéKatch Halloween Festival,https://www.eventbrite.com/e/pokekatch-halloween-festival-tickets-718774553037?aff=ebdssbdestsearch,,"Sun, Oct 29 •  9:00 AM ","Katch Astoria, Newtown Avenue, Queens, NY, USA 31-19 Newtown Avenue Queens, NY 11102",,,,,
New Jersey,Essex,Newark,"SPOOKYFEST SUNDAY @QXT’s - OUTER HEAVEN, WEEPING, FINAL DOSE, TOMBSTONER",https://www.eventbrite.com/e/spookyfest-sunday-qxts-outer-heaven-weeping-final-dose-tombstoner-tickets-700979738267?aff=ebdssbdestsearch,,"Sun, Oct 29 •  1:00 PM ","QXT's Night Club 248 Mulberry Street Newark, NJ 07102",SPOOKYFEST,,,,
New York,Kings,Brooklyn,Fall Block Party,https://www.eventbrite.com/e/fall-block-party-tickets-723982520207?aff=ebdssbdestsearch,,Saturday • 12:00 PM + 1 more,"The William Vale - Vale Park 111 North 12th Street Brooklyn, NY 11249",The William Vale,https://www.thewilliamvale.com/,,,
New York,New York,New York,Diwali In Manhattan!,https://www.eventbrite.com/e/diwali-in-manhattan-tickets-723182196417?aff=ebdssbdestsearch,,"Sun, Nov 12 •  5:00 PM ","Bhakti Center 25 1st Avenue New York, NY 10003",The Temple at Bhakti Center,http://bhakticenter.org,,,
New York,Kings,Brooklyn,Brooklyn Pop-Up Fall Bazaar at Old Stone House,https://www.eventbrite.com/e/brooklyn-pop-up-fall-bazaar-at-old-stone-house-tickets-733578903247?aff=ebdssbdestsearch,,Saturday • 10:00 AM,"Old Stone House of Brooklyn 336 3rd Street Brooklyn, NY 11215",Brooklyn Pop-Up,http://www.brooklynpop-up.com,https://www.facebook.com/Brooklynpopup,,
New York,Richmond,Staten Island,TITTS F-A-M-I-L-Y Day! Soil Vibes & Koze Vibes Free Style Paint Session,https://www.eventbrite.com/e/titts-f-a-m-i-l-y-day-soil-vibes-koze-vibes-free-style-paint-session-tickets-727696007347?aff=ebdssbdestsearch,,Saturday • 1:00 PM,"Tappen Park Bay Street Staten Island, NY 10304",Roc-A-Natural Cultural Foundation Inc,https://www.rocanatural.com/culturalfoundation.rocanatural.com,,,
New Jersey,Passaic,Clifton,Fall Whiskey Fest,https://www.eventbrite.com/e/fall-whiskey-fest-tickets-695405535677?aff=ebdssbdestsearch,,,"Stew Leonard's Wines & Spirits of Clifton 345 Allwood Road Clifton, NJ 07012",Stew Leonard's Wines & Spirits of Clifton,,,,
New York,New York,New York,Spooky Season Carnival,https://www.eventbrite.com/e/spooky-season-carnival-tickets-733623988097?aff=ebdssbdestsearch,,Tuesday • 4:00 PM + 10 more,"The Lower Case @ 225A Grand St 225A Grand Street New York, NY 10013",The Lower Case,https://www.thelowercaseny.com/,https://www.facebook.com/thelowercaseny,https://www.twitter.com/thelowercaseny,
,,,GO FISH!,https://www.eventbrite.com/e/go-fish-tickets-698612447637?aff=ebdssbdestsearch,,Saturday • 10:30 AM,"Belvedere Plaza North End Ave & BPC Esplanade New York City, NY 10281",Battery Park City Authority,,,,
New York,New York,New York,FASHION SHOW FOR A CAUSE,https://www.eventbrite.com/e/fashion-show-for-a-cause-tickets-733877335867?aff=ebdssbdestsearch,,"Sat, Nov 4 •  7:00 PM ","Our Lady of Lourdes School, West 143rd Street, New York, NY, USA 468 West 143rd Street New York, NY 10031",D. Liriano,,https://www.facebook.com/JDdesign,,
New York,Kings,Brooklyn,Ooga Booga Fest,https://www.eventbrite.com/e/ooga-booga-fest-tickets-729197538467?aff=ebdssbdestsearch,,"Sat, Oct 28 •  6:00 PM ","4609 Church Avenue, Brooklyn, NY, USA 4609 Church Avenue Brooklyn, NY 11203",,,,,
New York,New York,New York,Designing Women Market Fall 2023,https://www.eventbrite.com/e/designing-women-market-fall-2023-tickets-722772440827?aff=ebdssbdestsearch,,"Sat, Nov 4 •  11:00 AM  + 11 more","New-York Historical Society 170 Central Park West New York, NY 10024",NYHistory Store,https://shop.nyhistory.org/,https://www.facebook.com/nyhistory,https://www.twitter.com/nyhistory,
New York,New York,New York,Made in NYC Pop-up,https://www.eventbrite.com/e/made-in-nyc-pop-up-tickets-696787459047?aff=ebdssbdestsearch,,"Sat, Nov 25 •  12:00 PM ","Olly Olly Market 601 West 26th Street New York, NY 10001",Grand Bazaar NYC,https://grandbazaarnyc.org/,https://www.facebook.com/GrandBazaarNYC,https://www.twitter.com/GrandBazaarNYC,
New York,New York,New York,HARLEM ARTS STROLL : October 14th EDITION,https://www.eventbrite.com/e/harlem-arts-stroll-october-14th-edition-tickets-725159460467?aff=ebdssbdestsearch,,Saturday • 1:00 PM,"Calabar Galley curating at the Refettorio Harlem at Emanuel AME Church 37 W 119th Street New York, NY 10026",Calabar Gallery,https://www.calabargallery.com,,https://www.twitter.com/CALABARGALLERY,
New York,New York,New York,Fall Fitness Festival,https://www.eventbrite.com/e/fall-fitness-festival-tickets-726979524327?aff=ebdssbdestsearch,,"Sat, Oct 21 •  10:00 AM ","StuyTown Playground 7 252 1st Avenue New York, NY 10009",Beam Living,,,,
New York,New York,New York,"FAMILY DAY. ALICIA, EL BALLET Y YO & TESOROS DE MEXICO",https://www.eventbrite.com/e/family-day-alicia-el-ballet-y-yo-tesoros-de-mexico-tickets-704623336367?aff=ebdssbdestsearch,,"Sun, Nov 19 •  11:30 AM ","Greenwich House Music School 46 Barrow Street New York, NY 10014",Celebrate Mexico Now,http://mexiconowfestival.org/,https://www.facebook.com/MexicoNowFestival,https://www.twitter.com/MexicoNowFest,
New York,New York,New York,Opening Night  - El Brujo,https://www.eventbrite.com/e/opening-night-el-brujo-tickets-730682339547?aff=ebdssbdestsearch,,"Thu, Nov 2 •  6:00 PM ","United Palace 4140 Broadway New York, NY 10033",Latin Film Festival Alliance INC,,,,
New Jersey,Union,Roselle,FREE Doggy Day & Family Fun Day: The Borough of Roselle,https://www.eventbrite.com/e/free-doggy-day-family-fun-day-the-borough-of-roselle-tickets-729728797477?aff=ebdssbdestsearch,,"Sun, Oct 22 •  12:00 PM ","Roselle Borough Hall 210 Chestnut Street Roselle, NJ 07203",The Borough of Roselle & G-WIZ Auto Entertainment,,,,
New Jersey,Bergen,Tenafly,Tenafly Oktoberfest,https://www.eventbrite.com/e/tenafly-oktoberfest-tickets-690944101407?aff=ebdssbdestsearch,,Saturday • 11:00 AM,"Tenafly Classic Diner 16 West Railroad Avenue Tenafly, NJ 07670",Main Street Pops,,https://www.facebook.com/Main-Street-Pops-124746958920017,,
New York,Kings,Brooklyn,Stout Season 2023,https://www.eventbrite.com/e/stout-season-2023-tickets-716182319597?aff=ebdssbdestsearch,,"Sat, Dec 2 •  12:00 PM ","Other Half Brewing Company 195 Centre Street Brooklyn, NY 11231",Other Half Brewing,,,https://www.twitter.com/@,
New Jersey,Bergen,Fair Lawn,Fair Lawn Street Fair & Craft Show,https://www.eventbrite.com/e/fair-lawn-street-fair-craft-show-tickets-510186510587?aff=ebdssbdestsearch,,Sunday • 11:00 AM,"Downtown Fair Lawn, NJ River Road Fair Lawn, NJ 07410",StreetFairs.org,,,,
New York,Kings,Brooklyn,Boo-klyn Fall Bash! A roleplaying & gaming festival at Brooklyn Strategist.,https://www.eventbrite.com/e/boo-klyn-fall-bash-a-roleplaying-gaming-festival-at-brooklyn-strategist-tickets-728473091627?aff=ebdssbdestsearch,,Saturday • 12:00 PM,"The Brooklyn Strategist 333 Court St Brooklyn, NY 11231",Chess at Three,,,,
New Jersey,Hudson,Jersey City,THE EARTHEART FESTIVAL XPERIENCE  AT 902 BREWERY,https://www.eventbrite.com/e/the-eartheart-festival-xperience-at-902-brewery-tickets-729728135497?aff=ebdssbdestsearch,,Saturday • 12:00 PM,"902 Brewing Co . 101 Pacific Avenue Jersey City, NJ 07304",GARDEN STATE WARRIORS (GSW),,,,
New Jersey,Bergen,Wallington,Halloween Artist Expo - Family friendly event,https://www.eventbrite.com/e/halloween-artist-expo-family-friendly-event-tickets-721443917177?aff=ebdssbdestsearch,,"Sun, Oct 29 •  1:00 PM ","Knights of Columbus #3644 67 Hathaway Street Wallington, NJ 07057",YESSY & FAMILY'S SWEET TREATS,,,,
New York,New York,New York,Fall Fest at Sherman Shriek Park!,https://www.eventbrite.com/e/fall-fest-at-sherman-shriek-park-tickets-722899741587?aff=ebdssbdestsearch,,"Fri, Oct 27 •  2:30 PM ","Sherman Creek Park 3725 10th Avenue New York, NY 10034",New York Restoration Project,https://www.nyrp.org/en/,https://www.facebook.com/nyrpgreen,https://www.twitter.com/NYRP,
New York,New York,New York,Renegade New York,https://www.eventbrite.com/e/renegade-new-york-tickets-733157603127?aff=ebdssbdestsearch,,"Sat, Nov 11 •  11:00 AM ","Metropolitan Pavilion 125 West 18th Street New York, NY 10011",Renegade Craft,https://www.renegadecraft.com/,https://www.facebook.com/RenegadeCraft,https://www.twitter.com/RenegadeCraft,
New York,Kings,Brooklyn,"WOTLESS FIT FESTIVAL "" MARDI GRAS IN BROOKLYN",https://www.eventbrite.com/e/wotless-fit-festival-mardi-gras-in-brooklyn-tickets-722752019747?aff=ebdssbdestsearch,,"Sat, Dec 9 •  10:00 AM ","Major R. Owens Health & Wellness Community Center, Bedford Avenue, Brooklyn, NY, USA 1561 Bedford Avenue Brooklyn, NY 11225",WOTLESS WORKOUT,,https://www.facebook.com/WOTLESSWORKOUT,,
New York,New York,New York,ADIFF NYC FESTIVAL LAUNCH EVENT,https://www.eventbrite.com/e/adiff-nyc-festival-launch-event-tickets-734263631287?aff=ebdssbdestsearch,,"Fri, Oct 27 •  6:00 PM ","Teachers College, Columbia University, West 120th Street, New York, NY, USA 525 West 120th Street New York, NY 10027",African Diaspora International Film Festival,http://nyadiff.org,https://www.facebook.com/NYADIFF,https://www.twitter.com/@NYADIFF,
New York,Kings,Brooklyn,CHILI COOK OFF FOR TRINITY PLACE SHELTER,https://www.eventbrite.com/e/chili-cook-off-for-trinity-place-shelter-tickets-717523039727?aff=ebdssbdestsearch,,"Sun, Oct 29 •  2:00 PM ","Black Rabbit, Greenpoint Avenue, Brooklyn, NY, USA 91 Greenpoint Avenue Brooklyn, NY 11222",,,,,
New York,Kings,Brooklyn,FDC Presents: 2023 Flatbush Frolic!,https://www.eventbrite.com/e/fdc-presents-2023-flatbush-frolic-tickets-695437340807?aff=ebdssbdestsearch,,Sunday • 11:00 AM,"Flatbush - Ditmas Park Cortelyou Road Brooklyn, NY 11218",Flatbush Development Corporation (FDC),,https://www.facebook.com/FDConline,https://www.twitter.com/FDConline,
New Jersey,Middlesex,Edison,Garba Night,https://www.eventbrite.com/e/garba-night-tickets-711654195857?aff=ebdssbdestsearch,,"Sat, Oct 21 •  8:00 PM ","J.P. Stevens High School, Grove Avenue, Edison, NJ, USA 855 Grove Avenue Edison, NJ 08820",URS Entertainment,,,,
New Jersey,Middlesex,Avenel,Winter Indian Singles Event - LoveFest,https://www.eventbrite.com/e/winter-indian-singles-event-lovefest-tickets-708613741777?aff=ebdssbdestsearch,,"Sat, Dec 2 •  2:00 PM ","New Jersey 1 New Jersey, NJ 07001",Sunny Singh,,,,
New Jersey,Hudson,Jersey City,Mana Contemporary Jersey City Fall Open Studios,https://www.eventbrite.com/e/mana-contemporary-jersey-city-fall-open-studios-tickets-717818563647?aff=ebdssbdestsearch,,Sunday • 12:00 PM,"Mana Contemporary 888 Newark Avenue Jersey City, NJ 07306",Mana Contemporary,https://www.manacontemporary.com,,,
New York,Kings,Brooklyn,POP Halloween Fair,https://www.eventbrite.com/e/pop-halloween-fair-tickets-733651079127?aff=ebdssbdestsearch,,"Fri, Oct 27 •  6:30 PM ","The City Reliquary Museum, Metropolitan Avenue, Brooklyn, NY, USA 370 Metropolitan Avenue Brooklyn, NY 11211",Planet Over Profit,,,,
New Jersey,Hudson,Jersey City,The Jersey City Record Riot!,https://www.eventbrite.com/e/the-jersey-city-record-riot-tickets-725333340547?aff=ebdssbdestsearch,,"Sat, Oct 28 •  9:00 AM ","Grove Street PATH Plaza 100 Christopher Columbus Drive Jersey City, NJ 07302",Record Riots,,https://www.facebook.com/recordriots,https://www.twitter.com/@irisrecsjc,
