State,County,City,Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
Nevada,Clark,Las Vegas,Tree Palooza,https://www.eventbrite.com/e/tree-palooza-tickets-709571325937?aff=ebdssbdestsearch,,"Sat, Oct 21 •  11:00 AM ","University of Nevada Extension 8050 Paradise Road Suite 100 Las Vegas, NV 89123",Lauren McGue,https://extension.unr.edu/master-gardeners/program.aspx?ID=111,,,
Nevada,Clark,Las Vegas,Locals FIRST - $1 Craft Beers All Day - Slater's 50/50 Silverado Ranch,https://www.eventbrite.com/e/locals-first-1-craft-beers-all-day-slaters-5050-silverado-ranch-tickets-688565105767?aff=ebdssbdestsearch,,"Wed, Nov 1 •  11:00 AM  + 32 more","Slater's 50/50 Silverado Ranch 467 East Silverado Ranch Boulevard ##100 Las Vegas, NV 89183",Slater's 50/50,http://slaters5050lasvegas.com,https://www.facebook.com/slaters5050lv,https://www.twitter.com/slaters5050lv,
Nevada,Clark,Las Vegas,Craft Show Spooktacular,https://www.eventbrite.com/e/craft-show-spooktacular-tickets-595847655377?aff=ebdssbdestsearch,,"Sun, Oct 22 •  10:00 AM ","Veil Pavilion at The Silverton 3333 Blue Diamond Road Las Vegas, NV 89139",LV Craft Shows,https://www.lvcraftshow.com,https://www.facebook.com/LVCraftShows,https://www.twitter.com/LVCraftShows,
Nevada,Clark,Las Vegas,Night Market at Silverton,https://www.eventbrite.com/e/night-market-at-silverton-tickets-649888723667?aff=ebdssbdestsearch,,"Sat, Oct 28 •  4:00 PM ","Silverton Hotel & Casino 3333 Blue Diamond  Rd Las Vegas, NV 89139",LV Craft Shows,https://www.lvcraftshow.com,https://www.facebook.com/LVCraftShows,https://www.twitter.com/LVCraftShows,
Nevada,Clark,Las Vegas,Craftmania,https://www.eventbrite.com/e/craftmania-tickets-595842138877?aff=ebdssbdestsearch,,"Sun, Dec 17 •  10:00 AM ","Veil Pavilion at the Silverton Hotel 3333 Blue Diamond Road Las Vegas, NV 89139",LV Craft Shows,https://www.lvcraftshow.com,https://www.facebook.com/LVCraftShows,https://www.twitter.com/LVCraftShows,
Nevada,Clark,Las Vegas,Shop Small Holiday Craftville Gift Bazaar,https://www.eventbrite.com/e/shop-small-holiday-craftville-gift-bazaar-tickets-656364723557?aff=ebdssbdestsearch,,"Sat, Nov 25 •  10:00 AM ","Veil Pavilion at The Silverton 3333 Blue Diamond Road Las Vegas, NV 89139",LV Craft Shows,https://www.lvcraftshow.com,https://www.facebook.com/LVCraftShows,https://www.twitter.com/LVCraftShows,
Nevada,Clark,Henderson,"LAS VEGAS CHAMPIONS OF DIVERSITY CAREER FAIR - OCTOBER 19, 2023",https://www.eventbrite.com/e/las-vegas-champions-of-diversity-career-fair-october-19-2023-tickets-517173177897?aff=ebdssbdestsearch,,"Thu, Oct 19 •  11:00 AM ","Sunset Station Hotel & Casino 1301 West Sunset Road Las Vegas, NV 89014",Career Town,https://www.careertown.net,https://www.facebook.com/465299672473081,https://www.twitter.com/CareerTwn,
Nevada,Clark,Las Vegas,ZCG/Scuderia Ferrari Team Partner Fan Zone - November 15th,https://www.eventbrite.com/e/zcgscuderia-ferrari-team-partner-fan-zone-november-15th-tickets-686162920767?aff=ebdssbdestsearch,,,"4100 Paradise Rd 4100 Paradise Road Las Vegas, NV 89169",Silver Sevens Hotel & Casino,https://www.silversevenscasino.com/,,,
Nevada,Clark,Las Vegas,Halloween Bash Trunk Or Treat with CandleLighters,https://www.eventbrite.com/e/halloween-bash-trunk-or-treat-with-candlelighters-tickets-715826023907?aff=ebdssbdestsearch,,"Thu, Oct 26 •  5:00 PM ","Allegiant  Stadium 3333 Al Davis Way Las Vegas, NV 89118",The Venetian Resort,,,,
Nevada,Clark,Las Vegas,"Las Vegas Job Fair December 12, 2023 - Las Vegas Career Fairs",https://www.eventbrite.com/e/las-vegas-job-fair-december-12-2023-las-vegas-career-fairs-tickets-491994608117?aff=ebdssbdestsearch,,"Tue, Dec 12 •  11:00 AM ","Tuscany Suites & Casinos 255 East Flamingo Road Las Vegas, NV 89169",Best Hire Career Fairs,,https://www.facebook.com/besthirecareerfairs,https://www.twitter.com/BestHireCF,
Nevada,Clark,Las Vegas,Halloween Harvest,https://www.eventbrite.com/e/halloween-harvest-tickets-728569961367?aff=ebdssbdestsearch,,"Sun, Oct 22 •  10:00 AM ","Gold Coast Hotel and Casino 4000 West Flamingo Road Las Vegas, NV 89103",Vegas Events and More,,,,
Nevada,Clark,Las Vegas,Downtown Las Vegas Fall Festival,https://www.eventbrite.com/e/downtown-las-vegas-fall-festival-tickets-705565534507?aff=ebdssbdestsearch,,"Mon, Oct 30 •  6:00 PM ","Chapel  of the Flowers 1717 South Las Vegas Boulevard Las Vegas, NV 89104",Chapel of the Flowers,http://www.littlechapel.com,https://www.facebook.com/LasVegasChapel,https://www.twitter.com/LittleChapel,
Nevada,Clark,Las Vegas,2023 Shameless Plug Arts Festival,https://www.eventbrite.com/e/2023-shameless-plug-arts-festival-tickets-718284336787?aff=ebdssbdestsearch,,"Sat, Oct 21 •  4:30 PM ","Fergusons Downtown 1028 East Fremont Street Las Vegas, NV 89101",Eccentric Artists,https://www.eccentricartists.space,,,
Nevada,Clark,Las Vegas,"Las Vegas Vintage Society: Antique, Vintage & Fine Jewelry  Pop-up",https://www.eventbrite.com/e/las-vegas-vintage-society-antique-vintage-fine-jewelry-pop-up-tickets-719484155477?aff=ebdssbdestsearch,,"Sun, Nov 12 •  10:00 AM ","Bottega Exchange 6675 South Tenaya Way #200-A Las Vegas, NV 89113",Carefully curated vintage and antique dealers from the West Coast.,,,,
Nevada,Clark,Las Vegas,Las Vegas Book Festival,https://www.eventbrite.com/e/las-vegas-book-festival-tickets-714129970967?aff=ebdssbdestsearch,,"Sat, Oct 21 •  10:00 AM ","Historic Fifth Street School 401 South 4th Street Las Vegas, NV 89101",City of Las Vegas,,,,
Nevada,Clark,Nellis Afb,OKTOBERFEST 2023 at NELLIS AFB,https://www.eventbrite.com/e/oktoberfest-2023-at-nellis-afb-tickets-699311358097?aff=ebdssbdestsearch,,"Fri, Oct 27 •  5:00 PM ","Air Force Inns: Nellis Inn 5941 Fitzgerald Boulevard #Bldg 556 Nellis Air Force Base, NV 89191",99 Force Support Squadron,,,,
Nevada,Clark,Las Vegas,#AnalyticsClub Virtual Job Fair / Career Expo Event #Las Vegas,https://www.eventbrite.com/e/analyticsclub-virtual-job-fair-career-expo-event-las-vegas-tickets-121126736329?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Virtual Event Only Virtual Event Only Las Vegas, NV 89101",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,#JobsOffice Virtual Job Fair / Career Expo Event #Las Vegas,https://www.eventbrite.com/e/jobsoffice-virtual-job-fair-career-expo-event-las-vegas-tickets-122397007745?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Las Vegas Virtual Event Only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,3rd Saturdays at SoulBelly BBQ & HUDL Brewing,https://www.eventbrite.com/e/3rd-saturdays-at-soulbelly-bbq-hudl-brewing-tickets-722237450657?aff=ebdssbdestsearch,,"Sat, Oct 21 •  6:00 PM ","Soulbelly BBQ 1327 S Main St Las Vegas, NV 89104",Nevermore Productions,https://www.nevermoreproductionslv.com/,,,
Nevada,Clark,Las Vegas,Tamale and Mariachi Festival,https://www.eventbrite.com/e/tamale-and-mariachi-festival-tickets-714969542147?aff=ebdssbdestsearch,,"Sat, Dec 2 •  10:00 AM ","Historic Fifth Street School 401 South 4th Street Las Vegas, NV 89101",City of Las Vegas,,,,
Nevada,Clark,Nellis Afb,Nellis AFB Career Job Fair,https://www.eventbrite.com/e/nellis-afb-career-job-fair-tickets-416523772817?aff=ebdssbdestsearch,,"Thu, Nov 9 •  11:00 AM ","Community Commons 4311 North Washington BLVD BLDG 312 Nellis, NV 89191",HIRE G.I. LLC,https://www.hiregi.com,https://www.facebook.com/hiregi,https://www.twitter.com/HiremygI,
,,,2023 Vegas VegFest,https://www.eventbrite.com/e/2023-vegas-vegfest-tickets-693241182037?aff=ebdssbdestsearch,,"Sat, Oct 21 •  11:00 AM ","Clark County Government Center 500 South Grand Central Parkway #6th Floor Las Vegas, NV 89155",CompassionWorks International and Vegas VegFest,,,,
Nevada,Clark,Las Vegas,Life Goes On Festival,https://www.eventbrite.com/e/life-goes-on-festival-tickets-680489260697?aff=ebdssbdestsearch,,"Sun, Dec 31 •  5:00 PM ","MEET Las Vegas 233 South 4th Street Las Vegas, NV 89101",Killo Entertainment Prof. L.L.C,,,,
Nevada,Clark,Las Vegas,#VeteranWorks Virtual Job Fair / Career Expo #Veterans Event #Las Vegas,https://www.eventbrite.com/e/veteranworks-virtual-job-fair-career-expo-veterans-event-las-vegas-tickets-129015878967?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Las Vegas Virtual Event Only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,#Data #FirstFridayFair Virtual Job Fair / Career Expo Event # Las Vegas,https://www.eventbrite.com/e/data-firstfridayfair-virtual-job-fair-career-expo-event-las-vegas-tickets-121103679365?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Virtual Event Only Virtual Event Only Las Vegas, NV 89101",AnalyticsWEEK,http://analyticsweek.com,https://www.facebook.com/analyticsweek,https://www.twitter.com/analyticsweek,
Nevada,Clark,Las Vegas,#DiversityHire Virtual Job Fair / Career Expo #Diversity Event  #Las Vegas,https://www.eventbrite.com/e/diversityhire-virtual-job-fair-career-expo-diversity-event-las-vegas-tickets-129389129369?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Las Vegas Virtual Event Only Las Vegas , NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,#StartupMoves Virtual Job Fair / Career Expo #Startup #Founder #Las Vegas,https://www.eventbrite.com/e/startupmoves-virtual-job-fair-career-expo-startup-founder-las-vegas-tickets-129242484751?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Las Vegas Virtual Event Only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,Holiday Craft & Gift Festival,https://www.eventbrite.com/e/holiday-craft-gift-festival-tickets-626663225577?aff=ebdssbdestsearch,,,"The Expo at World Market Center Las Vegas 435 South Grand Central Parkway Las Vegas, NV 89106",LV Craft Shows,https://www.lvcraftshow.com,https://www.facebook.com/LVCraftShows,https://www.twitter.com/LVCraftShows,
,,,Las Vegas African Restaurant Week 2023,https://www.eventbrite.com/e/las-vegas-african-restaurant-week-2023-tickets-570142289937?aff=ebdssbdestsearch,,"Thu, Nov 9 •  12:00 PM ","Virginia Las Vegas Las Vegas, NV 88901",African Restaurant Week,http://africanrestaurantweek.com,https://www.facebook.com/nyafricanrestaurantweek,,
Nevada,Clark,Las Vegas,FIRST FRIDAY AT 18BIN,https://www.eventbrite.com/e/first-friday-at-18bin-tickets-574839750167?aff=ebdssbdestsearch,,"Fri, Nov 3 •  6:00 PM  + 17 more","18bin 107 East Charleston Boulevard #150 Las Vegas, NV 89104",18bin,http://18binlv.com,https://www.facebook.com/18bin,,
Nevada,Clark,Las Vegas,#SanitationHires Virtual Job Fair / Career Expo Event #LasVegas,https://www.eventbrite.com/e/sanitationhires-virtual-job-fair-career-expo-event-lasvegas-tickets-256173982277?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Las Vegas Virtual Event only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,#FoodServes Virtual Job Fair / Career Expo Event #LasVegas,https://www.eventbrite.com/e/foodserves-virtual-job-fair-career-expo-event-lasvegas-tickets-256610056587?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Las Vegas Virtual Event only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,#MechanicsPort Virtual Job Fair / Career Expo Event  #LasVegas,https://www.eventbrite.com/e/mechanicsport-virtual-job-fair-career-expo-event-lasvegas-tickets-256997003957?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Las Vegas Virtual Event only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,#MFGClub Virtual Job Fair / Career Expo Event #LasVegas,https://www.eventbrite.com/e/mfgclub-virtual-job-fair-career-expo-event-lasvegas-tickets-257241816197?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Las Vegas Virtual Event only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,#Remote2dot0 Virtual Job Fair / Career Expo Event #LasVegas,https://www.eventbrite.com/e/remote2dot0-virtual-job-fair-career-expo-event-lasvegas-tickets-257652765357?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Las Vegas Virtual Event only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,#Auditors and #Advisors Virtual Job Fair / Career Expo Event #LasVegas,https://www.eventbrite.com/e/auditors-and-advisors-virtual-job-fair-career-expo-event-lasvegas-tickets-257722905147?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Las Vegas Virtual Event only Las Vegas, NV 89101",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
Nevada,Clark,Las Vegas,Wellness Weekend Markets - A Holistic Wellness Festival,https://www.eventbrite.com/e/wellness-weekend-markets-a-holistic-wellness-festival-tickets-719983669537?aff=ebdssbdestsearch,,"Sun, Nov 12 •  9:00 AM ","UnCommons 6880 Helen Toland Street Las Vegas, NV 89113",Wellness Weekend Market,https://www.wellnessweekendmarkets.com,,,
Nevada,Clark,Las Vegas,The Green Label Festival,https://www.eventbrite.com/e/the-green-label-festival-tickets-729047760477?aff=ebdssbdestsearch,,"Tue, Oct 31 •  12:00 PM ","NuWu Cannabis 1235 Paiute Circle Las Vegas, NV 89106",Jotia Group,,,,
,,,Fresh fruit festival,https://www.eventbrite.com/e/fresh-fruit-festival-tickets-733398202767?aff=ebdssbdestsearch,,"Thu, Feb 29 •  4:30 PM ","500 South Grand Central Parkway, Las Vegas, NV, USA 500 South Grand Central Parkway Las Vegas, NV 89155",,,,,
Nevada,Clark,Las Vegas,Abnormal Eye Candy Art Walk,https://www.eventbrite.com/e/abnormal-eye-candy-art-walk-tickets-733695090767?aff=ebdssbdestsearch,,"Thu, Nov 2 •  5:00 PM ","Taverna Costera, South Main Street, Las Vegas, NV, USA 1031 South Main Street Las Vegas, NV 89101",Abnormal Eye Candy Art Walk,https://districtartz.org/,https://www.facebook.com/147310621787498,,
Nevada,Clark,Las Vegas,Nevada Cannabis Awards Music Festival 7-9 & 7-10,https://www.eventbrite.com/e/nevada-cannabis-awards-music-festival-7-9-7-10-tickets-710989547877?aff=ebdssbdestsearch,,"Tue, Jul 9 •  6:00 PM ","NuWu Cannabis 1235 Paiute Circle Las Vegas, NV 89106",All Access USA (CANNABIS AWARDS MUSIC FESTIVAL),,https://www.facebook.com/ALLACCESSVEGASOFFICIAL,,
Nevada,Clark,Las Vegas,Vegan Street Fair Las Vegas 2023 - Premium Passes & Perks,https://www.eventbrite.com/e/vegan-street-fair-las-vegas-2023-premium-passes-perks-tickets-521192118657?aff=ebdssbdestsearch,,"Sat, Nov 4 •  11:00 AM ","EXACT LOCATION TBA! ANNOUNCING SHORTLY! THIS IS JUST A PLACEHOLDER LOCATION AND NOT THE ACTUAL LOCATION 6480 Spring Mountain Rd Las Vegas, NV 89146",Vegan Street Fair,http://www.veganstreetfair.com,https://www.facebook.com/veganstreetfair,https://www.twitter.com/veganstreetfair,
