State,County,City,Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
California,San Luis Obispo,Grover Beach,Grover Beach Walk & Learn - Heartland Charter School,https://www.eventbrite.com/e/grover-beach-walk-learn-heartland-charter-school-tickets-643082345607?aff=ebdssbdestsearch,,"Fri, Nov 3 •  10:00 AM ","Grover Beach Grand Ave Grover Beach, CA 93433",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Pismo Beach,Monarch Grove- Butterfly field trip-Heartland Charter School,https://www.eventbrite.com/e/monarch-grove-butterfly-field-trip-heartland-charter-school-tickets-715629837107?aff=ebdssbdestsearch,,"Thu, Dec 7 •  10:30 AM ","Monarch Butterfly Grove 400 South Dolliver Street Pismo Beach, CA 93449",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,San Luis Obispo,North: The Musical-Heartland Charter School,https://www.eventbrite.com/e/north-the-musical-heartland-charter-school-tickets-732198444257?aff=ebdssbdestsearch,,"Tue, Jan 16 •  10:00 AM ","Performing Arts Center San Luis Obispo 1 Grand Avenue San Luis Obispo, CA 93407",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,San Luis Obispo,28th Annual Holiday Boutique,https://www.eventbrite.com/e/28th-annual-holiday-boutique-tickets-707181377537?aff=ebdssbdestsearch,,Tomorrow • 10:00 AM,"Elks Lodge 322 Elks Lane San Luis Obispo, CA 93401",California Poppy Decorative Artists,,,,
California,San Luis Obispo,Oceano,Northern Chumash Education Program-Heartland Charter School,https://www.eventbrite.com/e/northern-chumash-education-program-heartland-charter-school-tickets-715654771687?aff=ebdssbdestsearch,,"Tue, Mar 5 •  10:00 AM ","Oceano Dunes Visitor Center 555 Pier Avenue Oceano, CA 93445",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,San Luis Obispo,Avila Valley Barn pumpkin patch-Heartland Charter School,https://www.eventbrite.com/e/avila-valley-barn-pumpkin-patch-heartland-charter-school-tickets-652037340237?aff=ebdssbdestsearch,,"Wed, Oct 18 •  10:45 AM ","Avila Valley Barn 560 Avila Beach Drive San Luis Obispo, CA 93405",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Paso Robles,Applause Children's Theater performance of Disney's Newsies Jr.- Heartland,https://www.eventbrite.com/e/applause-childrens-theater-performance-of-disneys-newsies-jr-heartland-tickets-733447730907?aff=ebdssbdestsearch,,"Sat, Nov 11 •  6:00 PM ","Christian Life Center 1744 Oak Street Paso Robles, CA 93446",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Paso Robles,Free Play at the Paso Robles Children’s Museum- Heartland Charter School,https://www.eventbrite.com/e/free-play-at-the-paso-robles-childrens-museum-heartland-charter-school-tickets-695615082437?aff=ebdssbdestsearch,,"Thu, Nov 2 •  10:00 AM ","Paso Robles Children's Museum 623 13th Street Paso Robles, CA 93446",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Oceano,Northern Chumash Educational Field Trip-Heartland Charter School,https://www.eventbrite.com/e/northern-chumash-educational-field-trip-heartland-charter-school-tickets-700489662437?aff=ebdssbdestsearch,,"Tue, Oct 24 •  10:00 AM ","Oceano Dunes Visitor Center 555 Pier Avenue Oceano, CA 93445",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Paso Robles,Smoke + Rust BBQ & Antique Festival,https://www.eventbrite.com/e/smoke-rust-bbq-antique-festival-tickets-654224090867?aff=ebdssbdestsearch,,"Sat, Nov 4 •  11:00 AM ","Estrella Warbird Museum 4251 Dry Creek Road Paso Robles, CA 93446",Stier Events LLC,https://www.stierevents.com,,,
California,Santa Barbara,Santa Maria,Mark Collier-Magician- Heartland Charter School,https://www.eventbrite.com/e/mark-collier-magician-heartland-charter-school-tickets-732447388857?aff=ebdssbdestsearch,,"Mon, Oct 23 •  12:30 PM ","Waller Park-Gazebo 3107 Orcutt Road Orcutt, CA 93455",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Paso Robles,Judy Carmichael Student Outreach Concert-Heartland Charter School,https://www.eventbrite.com/e/judy-carmichael-student-outreach-concert-heartland-charter-school-tickets-649001219117?aff=ebdssbdestsearch,,"Mon, Dec 4 •  10:00 AM ","Trinity Church 940 Creston Road Paso Robles, CA 93446",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Paso Robles,Brass Roots Trio Student Outreach Concert-Heartland Charter School,https://www.eventbrite.com/e/brass-roots-trio-student-outreach-concert-heartland-charter-school-tickets-649058751197?aff=ebdssbdestsearch,,"Mon, Jan 8 •  10:00 AM ","Trinity Church 940 Creston Road Paso Robles, CA 93446",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Paso Robles,Anita Graef & Louise Chan Student Outreach Concert-Heartland Charter School,https://www.eventbrite.com/e/anita-graef-louise-chan-student-outreach-concert-heartland-charter-school-tickets-649140686267?aff=ebdssbdestsearch,,"Mon, Mar 25 •  10:00 AM ","Trinity Church 940 Creston Road Paso Robles, CA 93446",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Paso Robles,"Doug Cameron, Alex Cameron & Bryan Pezonne Concert-Heartland Charter School",https://www.eventbrite.com/e/doug-cameron-alex-cameron-bryan-pezonne-concert-heartland-charter-school-tickets-649179682907?aff=ebdssbdestsearch,,"Mon, Apr 15 •  10:00 AM ","Trinity Church 940 Creston Road Paso Robles, CA 93446",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,San Luis Obispo,Paso Robles,Winter Snow Ball-Heartland Charter School,https://www.eventbrite.com/e/winter-snow-ball-heartland-charter-school-tickets-732919962337?aff=ebdssbdestsearch,,"Fri, Feb 2 •  6:30 PM ","Estrella Warbird Museum 4251 Dry Creek Road Paso Robles, CA 93446",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Maria,Valentine Exchange-Heartland Charter School,https://www.eventbrite.com/e/valentine-exchange-heartland-charter-school-tickets-719429943327?aff=ebdssbdestsearch,,"Wed, Feb 14 •  10:00 AM ","Maramonte Park 620 Sunrise Drive Santa Maria, CA 93455",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Maria,K9 Demo with Santa Barbara County Sheriff Dept- Heartland Charter School,https://www.eventbrite.com/e/k9-demo-with-santa-barbara-county-sheriff-dept-heartland-charter-school-tickets-731214240477?aff=ebdssbdestsearch,,"Thu, Nov 2 •  1:00 PM ","Waller Park-area 4 3107 Orcutt Road Orcutt, CA 93455",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Maria,Trick or Treating at AAA Kindness Care Home- Heartland Charter School,https://www.eventbrite.com/e/trick-or-treating-at-aaa-kindness-care-home-heartland-charter-school-tickets-721637044827?aff=ebdssbdestsearch,,"Tue, Oct 31 •  3:30 PM ","AAA Kindness Care Home 3811 Dominion Road Santa Maria, CA 93454",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Maria,Meet a Raptor with Sweet Hawk Falconry (Orcutt)- Heartland Charter School,https://www.eventbrite.com/e/meet-a-raptor-with-sweet-hawk-falconry-orcutt-heartland-charter-school-tickets-736733829717?aff=ebdssbdestsearch,,"Mon, Apr 15 •  11:00 AM ","Waller Park-Area 4 3107 Orcutt Road Orcutt, CA 93455",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Monterey,San Miguel,Harvest Festival at Locatelli Winery,https://www.eventbrite.com/e/harvest-festival-at-locatelli-winery-tickets-733678300547?aff=ebdssbdestsearch,,"Sun, Oct 22 •  11:00 AM ","Locatelli Vineyards & Winery, Cross Canyons Road, San Miguel, CA, USA 8585 Cross Canyons Road San Miguel, CA 93451",,,,,
California,Santa Barbara,Santa Maria,Gingerbread House Making Event-Heartland Charter School,https://www.eventbrite.com/e/gingerbread-house-making-event-heartland-charter-school-tickets-719401257527?aff=ebdssbdestsearch,,"Fri, Dec 15 •  10:00 AM ","Orcutt Community Park 5800 South Bradley Road Orcutt, CA 93455",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Goleta,Tarantula Hike at Restoration Oaks Ranch-Heartland Charter School,https://www.eventbrite.com/e/tarantula-hike-at-restoration-oaks-ranch-heartland-charter-school-tickets-658650530467?aff=ebdssbdestsearch,,"Thu, Oct 19 •  4:00 PM ","Restoration Oaks Ranch 1980 U.S. 101 #Suite 1 Gaviota, CA 93117",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Goleta,Tarantula Hike & U-Pick Berry Farm Tour-Heartland Charter School,https://www.eventbrite.com/e/tarantula-hike-u-pick-berry-farm-tour-heartland-charter-school-tickets-719196033697?aff=ebdssbdestsearch,,Today • 3:00 PM,"Restoration Oaks Ranch 1980 U.S. 101 #Suite 1 Gaviota, CA 93117",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Solvang,"Harp, Piano & Violin performance + picnic!- Heartland Charter School",https://www.eventbrite.com/e/harp-piano-violin-performance-picnic-heartland-charter-school-tickets-723676003407?aff=ebdssbdestsearch,,"Wed, Nov 8 •  10:30 AM ","GraceNote Music 1244 Sawleaf Lane Solvang, CA 93463",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Solvang,The Sanctuary,https://www.eventbrite.com/e/the-sanctuary-tickets-707448285867?aff=ebdssbdestsearch,,Sunday • 11:00 AM,"The Hadsten Solvang, Tapestry Collection by Hilton, Mission Drive, Solvang, CA, USA 1450 Mission Drive Solvang, CA 93463",Stone and Ivory,,,,
California,Kern,Buttonwillow,Trunk or Treat -Varco Racing for Autism,https://www.eventbrite.com/e/trunk-or-treat-varco-racing-for-autism-tickets-668534343217?aff=ebdssbdestsearch,,Saturday • 2:30 PM,"Buttonwillow Raceway Park 24551 W. Lerdo Hwy. Buttonwillow, CA 93206","Kern Autism Network, Inc.",https://kernautism.org,https://www.facebook.com/KernAutismNetworkInc,https://www.twitter.com/KernAutism,
California,Kern,Buttonwillow,Tule Elk Reserve Tour-Heartland Charter School,https://www.eventbrite.com/e/tule-elk-reserve-tour-heartland-charter-school-tickets-703782772217?aff=ebdssbdestsearch,,"Mon, Nov 6 •  8:30 AM ","Tule Elk Reserve State Natural Reserve 8653 Station Road Buttonwillow, CA 93206",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Goleta,El Capitan State Beach with Nature Track-Heartland Charter School,https://www.eventbrite.com/e/el-capitan-state-beach-with-nature-track-heartland-charter-school-tickets-732843684187?aff=ebdssbdestsearch,,"Mon, Dec 4 •  10:00 AM ","El Capitán State Beach (34.4596° N, 120.0245° W) - Santa Barbara,, CA 93117",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Barbara,Santa Barbara Picture Day-Heartland Charter School,https://www.eventbrite.com/e/santa-barbara-picture-day-heartland-charter-school-tickets-728394045197?aff=ebdssbdestsearch,,"Wed, Dec 6 •  10:00 AM ","Tucker's Grove 4800 Cathedral Oaks Santa Barbara, CA 93111",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Barbara,Winter Market-Heartland Charter School,https://www.eventbrite.com/e/winter-market-heartland-charter-school-tickets-726760529307?aff=ebdssbdestsearch,,"Wed, Dec 6 •  10:00 AM ","Tucker's Grove 4800 Cathedral Oaks Santa Barbara, CA 93111",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Barbara,Meet a Raptor with Sweet Hawk Falconry (SB)- Heartland Charter School,https://www.eventbrite.com/e/meet-a-raptor-with-sweet-hawk-falconry-sb-heartland-charter-school-tickets-736812113867?aff=ebdssbdestsearch,,"Mon, Apr 8 •  11:00 AM ","Tuckers Grove Park 4800 Cathedral Oaks Road Santa Barbara, CA 93111",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Barbara,805 Night Market | October 14-15,https://www.eventbrite.com/e/805-night-market-october-14-15-tickets-716880317327?aff=ebdssbdestsearch,,Saturday • 2:00 PM,"Earl Warren Showgrounds 3400 Calle Real Santa Barbara, CA 93105",Trendi Eats,http://www.805nightmarket.com,,,
California,Santa Barbara,Santa Barbara,SB Explorers: Nick Rail Music - Heartland Charter School,https://www.eventbrite.com/e/sb-explorers-nick-rail-music-heartland-charter-school-tickets-734751149467?aff=ebdssbdestsearch,,"Wed, Nov 15 •  10:00 AM ","Nick Rail Music 2801 De La Vina Street Santa Barbara, CA 93105",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Barbara,Nebula Dance Lab’s Perspectives performance- Heartland Charter School,https://www.eventbrite.com/e/nebula-dance-labs-perspectives-performance-heartland-charter-school-tickets-723570878977?aff=ebdssbdestsearch,,"Thu, Oct 26 •  9:00 AM ","Lobero Theatre 33 East Canon Perdido Street Santa Barbara, CA 93101",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Barbara,14th Annual Asian American Neighborhood Festival,https://www.eventbrite.com/e/14th-annual-asian-american-neighborhood-festival-tickets-723137853787?aff=ebdssbdestsearch,,Sunday • 11:00 AM,"El Presidio de Santa Bárbara State Historic Park 123 East Canon Perdido Street Santa Barbara, CA 93101",Santa Barbara Trust for Historic Preservation,,,,
California,Santa Barbara,Santa Barbara,Housing Santa Barbara Day 2023,https://www.eventbrite.com/e/housing-santa-barbara-day-2023-tickets-723998427787?aff=ebdssbdestsearch,,Saturday • 10:00 AM,"De La Guerra Plaza 8 East De La Guerra Street Santa Barbara, CA 93101",Housing Santa Barbara,http://www.housingsantabarbara.org,https://www.facebook.com/housingsantabarbara,,
California,Kern,Shafter,Animal Rescue at All Seated in a Barn-Heartland Charter School,https://www.eventbrite.com/e/animal-rescue-at-all-seated-in-a-barn-heartland-charter-school-tickets-714923283787?aff=ebdssbdestsearch,,"Wed, Dec 13 •  10:00 AM ","All Seated in the Barn 30764 Imperial Street Shafter, CA 93263",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Barbara,Gingerbread Houses and Winter Craft Event-Heartland Charter School,https://www.eventbrite.com/e/gingerbread-houses-and-winter-craft-event-heartland-charter-school-tickets-728366171827?aff=ebdssbdestsearch,,"Fri, Dec 15 •  10:00 AM ","La Mesa Park 295 Meigs Road Santa Barbara, CA 93109",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Santa Barbara,Santa Barbara,The Nutcracker at the Granada Theater- Heartland Charter School,https://www.eventbrite.com/e/the-nutcracker-at-the-granada-theater-heartland-charter-school-tickets-724056371097?aff=ebdssbdestsearch,,"Sat, Dec 16 •  3:00 PM ","The Granada Theatre 1214 State Street Santa Barbara, CA 93101",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,E&M Reptile- Heartland Charter School,https://www.eventbrite.com/e/em-reptile-heartland-charter-school-tickets-716026854597?aff=ebdssbdestsearch,,"Thu, Feb 22 •  1:00 PM ","Crossover Church of Rosedale 18210 Rosedale Highway Bakersfield, CA 93314",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Tulare,Earlimart,Colonel Allensworth State Historic Park-Heartland Charter School,https://www.eventbrite.com/e/colonel-allensworth-state-historic-park-heartland-charter-school-tickets-734757117317?aff=ebdssbdestsearch,,"Fri, Jan 26 •  10:00 AM ","Colonel Allensworth State Historic Park Grant Drive Earlimart, CA 93219",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,Howl-O-Ween at Wind Wolves Preserve,https://www.eventbrite.com/e/howl-o-ween-at-wind-wolves-preserve-registration-720597706137?aff=ebdssbdestsearch,,"Sat, Oct 21 •  2:00 PM ","Wind Wolves Preserve 16019 Hwy 166 Bakersfield, CA 93311",The Wildlands Conservancy  |  Wind Wolves Preserve,https://wildlandsconesrvancy.org/preserves/windwolves,https://www.facebook.com/WindWolvesPreserve,,
California,Kern,Bakersfield,Wild Kidz- Wind Wolves Preserve,https://www.eventbrite.com/e/wild-kidz-wind-wolves-preserve-registration-722477358227?aff=ebdssbdestsearch,,"Sat, Dec 2 •  12:30 PM ","Wind Wolves Preserve 16019 Hwy 166 Bakersfield, CA 93311",The Wildlands Conservancy  |  Wind Wolves Preserve,https://wildlandsconesrvancy.org/preserves/windwolves,https://www.facebook.com/WindWolvesPreserve,,
California,Kern,Bakersfield,9th Annual Spring Nature Festival- Wind Wolves Preserve,https://www.eventbrite.com/e/9th-annual-spring-nature-festival-wind-wolves-preserve-registration-724169529557?aff=ebdssbdestsearch,,"Sat, Apr 6 •  10:00 AM ","Wind Wolves Preserve 16019 Hwy 166 Bakersfield, CA 93311",The Wildlands Conservancy  |  Wind Wolves Preserve,https://wildlandsconesrvancy.org/preserves/windwolves,https://www.facebook.com/WindWolvesPreserve,,
California,Kern,Bakersfield,Wind Wolves Curious Explorer-Heartland Charter School,https://www.eventbrite.com/e/wind-wolves-curious-explorer-heartland-charter-school-tickets-648210704667?aff=ebdssbdestsearch,,"Fri, Nov 3 •  10:00 AM ","Wind Wolves Preserve 16019 California 166 Bakersfield, CA 93311",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,Guitar Meet Up & Jam-Heartland Charter School,https://www.eventbrite.com/e/guitar-meet-up-jam-heartland-charter-school-tickets-724035809597?aff=ebdssbdestsearch,,"Fri, Oct 20 •  2:00 PM ","North Rosedale Park 3635 Jewetta Avenue Bakersfield, CA 93312",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,For the Birds Event- Wind Wolves Preserve,https://www.eventbrite.com/e/for-the-birds-event-wind-wolves-preserve-registration-724099550247?aff=ebdssbdestsearch,,"Sat, Feb 17 •  12:30 PM ","Wind Wolves Preserve 16019 Hwy 166 Bakersfield, CA 93311",The Wildlands Conservancy  |  Wind Wolves Preserve,https://wildlandsconesrvancy.org/preserves/windwolves,https://www.facebook.com/WindWolvesPreserve,,
California,Kern,Bakersfield,Houchin Blood Bank Tour-Heartland Charter School,https://www.eventbrite.com/e/houchin-blood-bank-tour-heartland-charter-school-tickets-704882050187?aff=ebdssbdestsearch,,"Mon, Nov 6 •  8:45 AM ","Houchin Community Blood Bank 11515 Bolthouse Drive Bakersfield, CA 93311",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,Gaslight Holiday Extravaganza-Heartland Charter School,https://www.eventbrite.com/e/gaslight-holiday-extravaganza-heartland-charter-school-tickets-680330957207?aff=ebdssbdestsearch,,"Sat, Dec 16 •  1:00 PM ","Gaslight Melodrama Theatre 12748 Jomani Drive Bakersfield, CA 93312",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,Western Sky Dairy Tour- Heartland Charter School,https://www.eventbrite.com/e/western-sky-dairy-tour-heartland-charter-school-tickets-651192723967?aff=ebdssbdestsearch,,"Thu, Oct 26 •  10:00 AM ","Western sky dairy 18501 Old River Road Bakersfield, CA 93311",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,Step Outside Library Park Days-Heartland Charter School,https://www.eventbrite.com/e/step-outside-library-park-days-heartland-charter-school-tickets-723589915917?aff=ebdssbdestsearch,,"Fri, Oct 27 •  11:00 AM ","Liberty Park Jewetta Avenue Bakersfield, CA 93312",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,St Demiana Church Festival,https://www.eventbrite.com/e/st-demiana-church-festival-tickets-729963278817?aff=ebdssbdestsearch,,"Sat, Oct 21 •  11:00 AM ","9200 White Lane, Bakersfield, CA, USA 9200 White Lane Bakersfield, CA 93311",,,,,
California,Kern,Bakersfield,11th Annual Fundraiser Bike Ride,https://www.eventbrite.com/e/11th-annual-fundraiser-bike-ride-tickets-700467325627?aff=ebdssbdestsearch,,Saturday • 8:00 AM,"Bakersfield Harley-Davidson 35089 Merle Haggard Drive Bakersfield, CA 93308",Sikh Riders of America,,https://www.facebook.com/Sikh-Riders-of-America-475355525816008,,
California,Monterey,Big Sur,Big Sur's Tri-County Pumpkin Pickathon,https://www.eventbrite.com/e/big-surs-tri-county-pumpkin-pickathon-tickets-726841060177?aff=ebdssbdestsearch,,Sunday • 3:00 PM,"Henry Miller Memorial Library, California 1, Big Sur, CA, USA 48603 California 1 Big Sur, CA 93920",,,,,
California,Kern,Bakersfield,2nd Annual Halloween Festival,https://www.eventbrite.com/e/2nd-annual-halloween-festival-tickets-730824193837?aff=ebdssbdestsearch,,"Sat, Oct 28 •  5:00 PM ","North Bakersfield Toyota 19651 Industry Parkway Drive Bakersfield, CA 93308",North Bakersfield Toyota,https://www.northbakersfieldtoyota.com/,,,
California,Monterey,Big Sur,Tri-County Pumpkin Pick-A-Thon,https://www.eventbrite.com/e/tri-county-pumpkin-pick-a-thon-tickets-725482296077?aff=ebdssbdestsearch,,Sunday • 3:00 PM,"Henry Miller Memorial Library 48603 Highway One Big Sur, CA 93920",Henry Miller Memorial Library,,https://www.facebook.com/henrymillerlibrary,https://www.twitter.com/henrymillerlib,
California,Kern,Bakersfield,World Ballet Series: Cinderella-Heartland Charter School,https://www.eventbrite.com/e/world-ballet-series-cinderella-heartland-charter-school-tickets-728326432967?aff=ebdssbdestsearch,,"Fri, Nov 3 •  7:00 PM ","The Historic Bakersfield Fox Theater 2001 H Street Bakersfield, CA 93301",Heartland Charter School,https://heartlandcharterschool.com/,,,
California,Kern,Bakersfield,JLB Oktoberfest 2023 - Brews for Books!,https://www.eventbrite.com/e/jlb-oktoberfest-2023-brews-for-books-tickets-663342925547?aff=ebdssbdestsearch,,"Sat, Oct 21 •  5:30 PM ","Junior League of Bakersfield Community Center 1928 19th Street Bakersfield, CA 93301",The Junior League of Bakersfield,,,,
California,Kings,Hanford,Oktoberfest,https://www.eventbrite.com/e/oktoberfest-tickets-704837637347?aff=ebdssbdestsearch,,Saturday • 5:00 PM,"Civic Center Park 314 Court Street Hanford, CA 93230",Hanford Police K9 Foundation,,,,
California,Kern,Bakersfield,Bakersfield BrunchFest 2023,https://www.eventbrite.com/e/bakersfield-brunchfest-2023-tickets-676271695847?aff=ebdssbdestsearch,,Saturday • 11:00 AM,"Stramler Park 4003 Chester Avenue Bakersfield, CA 93301",AGM Community Partners,https://americangeneralmedia.com,https://www.facebook.com/themacandcheesefest,,
California,Kern,Bakersfield,#StartupMoves Virtual Job Fair / Career Expo #Startup #Founder #Bakersfield,https://www.eventbrite.com/e/startupmoves-virtual-job-fair-career-expo-startup-founder-bakersfield-tickets-129241600105?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield , CA 93306",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
California,Kern,Bakersfield,#DiversityHire Virtual Job Fair / Career Expo #Diversity Event #Bakersfield,https://www.eventbrite.com/e/diversityhire-virtual-job-fair-career-expo-diversity-event-bakersfield-tickets-129423171189?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield, CA 93306",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
California,Kern,Bakersfield,#VeteranWorks Virtual Job Fair / Career Expo #Veterans Event #Bakersfield,https://www.eventbrite.com/e/veteranworks-virtual-job-fair-career-expo-veterans-event-bakersfield-tickets-128998703595?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Bakersfield Virtual Event Only Bakersfield  , CA 93306",JobsOffice.org,https://JobsOffice.org,,https://www.twitter.com/taohq,
California,Kern,Bakersfield,Rudolph the Red-Nosed Reindeer: The Musical-Heartland Charter School,https://www.eventbrite.com/e/rudolph-the-red-nosed-reindeer-the-musical-heartland-charter-school-tickets-715523448897?aff=ebdssbdestsearch,,"Fri, Dec 1 •  7:00 PM ","The Ovation Theatre 1622 19th Street Bakersfield, CA 93301",Heartland Charter School,https://heartlandcharterschool.com/,,,
